,Author_A,Author_B,count,aa,ra,jc,pa,path_len,bet_cA,bet_cB,dc_A,dc_B
7264,2220,3789,1,9.416046859,0.587046021,0.666666667,2491,1,0.001398257,0.006901283,0.012480085,0.014073287
7265,2220,3935,1,9.430087994,0.590988572,0.540540541,3149,1,0.001398257,0.006169681,0.012480085,0.017790759
7266,2221,2873,5,1.84506647,0.34489418,0.111111111,264,1,1.05E-05,0.005132206,0.001593202,0.011683484
7267,2221,2917,2,0.882328426,0.101430976,0.3,42,1,1.05E-05,1.17E-05,0.001593202,0.001858736
7268,2221,3178,3,1.495243297,0.290584416,0.137931034,162,1,1.05E-05,0.003574422,0.001593202,0.007169411
7269,2221,3645,4,1.79466586,0.325954786,0.2,144,1,1.05E-05,0.002308375,0.001593202,0.006372809
7270,2221,3720,1,0.981344955,0.147727273,0.107142857,150,1,1.05E-05,0.001383131,0.001593202,0.006638343
7271,2222,2510,1,2.957094843,0.475359241,0.45,198,1,2.56E-05,0.0002839,0.002920871,0.004779607
7272,2222,2611,1,1.180145208,0.142986735,0.137931034,242,1,2.56E-05,0.002656229,0.002920871,0.005841742
7273,2222,3162,4,3.394970396,0.563036008,0.131578947,825,1,2.56E-05,0.014682709,0.002920871,0.019915029
7274,2222,3804,1,1.503428448,0.189197236,0.2,209,1,2.56E-05,0.000730058,0.002920871,0.005045141
7275,2222,3926,1,3.040373788,0.508692574,0.191489362,495,1,2.56E-05,0.007081936,0.002920871,0.011949018
7276,2223,3446,1,0.218593044,0.010309278,0.043478261,44,1,0,0.002300961,0.000531067,0.005841742
7277,2224,2774,1,1.312668831,0.416666667,0.036363636,162,1,0,0.01435795,0.000796601,0.014338821
7278,2224,3447,1,1.160929625,0.351851852,0.153846154,36,1,0,8.62E-05,0.000796601,0.003186405
7279,2227,2972,1,0,0,0,1,1,0,0,0.000265534,0.000265534
7280,2229,2298,1,3.745107359,0.283593458,0.178571429,2178,1,0.005362314,0.002491029,0.017525226,0.008762613
7281,2229,2397,1,9.433342439,0.592039026,0.526315789,3300,1,0.005362314,0.007030962,0.017525226,0.013276686
7282,2229,2398,1,9.712380563,0.619498233,0.5125,3630,1,0.005362314,0.006280005,0.017525226,0.014604355
7283,2229,2457,1,9.442686112,0.594797647,0.476190476,3828,1,0.005362314,0.00375429,0.017525226,0.015400956
7284,2229,2472,1,0.626929387,0.09496124,0.022222222,1716,1,0.005362314,0.001606456,0.017525226,0.006903877
7285,2229,2481,1,9.463873841,0.60027432,0.36036036,5610,1,0.005362314,0.021000023,0.017525226,0.022570366
7286,2229,2518,1,10.00119525,0.64974633,0.293706294,7854,1,0.005362314,0.039548935,0.017525226,0.031598513
7287,2229,2575,1,9.439422143,0.593857208,0.49382716,3630,1,0.005362314,0.009108222,0.017525226,0.014604355
7288,2229,2593,1,9.426267347,0.589816804,0.563380282,2970,1,0.005362314,0.002381154,0.017525226,0.011949018
7289,2229,2773,1,10.27245371,0.675184941,0.390909091,5742,1,0.005362314,0.010027782,0.017525226,0.023101434
7290,2229,2839,1,3.792287711,0.298860627,0.144230769,3498,1,0.005362314,0.006381653,0.017525226,0.014073287
7291,2229,2861,1,4.939366709,0.429415045,0.142857143,5676,1,0.005362314,0.020074647,0.017525226,0.0228359
7292,2229,2868,1,9.71279104,0.617618605,0.310606061,7062,1,0.005362314,0.016823962,0.017525226,0.028412108
7293,2229,2914,1,9.986490134,0.645219237,0.392523364,5478,1,0.005362314,0.010659397,0.017525226,0.022039299
7294,2229,2997,1,9.936423193,0.629068497,0.325581395,6930,1,0.005362314,0.01332949,0.017525226,0.027881041
7295,2229,3034,1,9.713635815,0.617790087,0.305970149,7194,1,0.005362314,0.011570584,0.017525226,0.028943176
7296,2229,3102,1,9.451135144,0.597113653,0.430107527,4422,1,0.005362314,0.005919284,0.017525226,0.017790759
7297,2229,3148,1,9.964230798,0.636398361,0.323076923,6996,1,0.005362314,0.008431698,0.017525226,0.028146575
7298,2229,3245,1,9.427775401,0.590299896,0.555555556,3036,1,0.005362314,0.000487881,0.017525226,0.012214551
7299,2229,3329,1,1.464335081,0.170336097,0.063291139,1188,1,0.005362314,0.001294237,0.017525226,0.004779607
7300,2229,3577,1,3.114276546,0.262171094,0.105263158,3960,1,0.005362314,0.016841982,0.017525226,0.015932023
7301,2229,3619,1,10.00004962,0.64817652,0.313432836,7260,1,0.005362314,0.020371876,0.017525226,0.02920871
7302,2229,3677,1,9.458751767,0.599052013,0.388349515,5082,1,0.005362314,0.006465675,0.017525226,0.020446097
7303,2229,3712,1,9.657842222,0.603666933,0.546666667,3300,1,0.005362314,0.00118373,0.017525226,0.013276686
7304,2229,3713,1,3.308480616,0.263345622,0.149425287,2244,1,0.005362314,0.0059228,0.017525226,0.009028147
7305,2229,3741,1,3.232047891,0.30522665,0.105263158,3960,1,0.005362314,0.027710217,0.017525226,0.015932023
7306,2229,3789,1,9.839523613,0.676504435,0.525641026,3498,1,0.005362314,0.006901283,0.017525226,0.014073287
7307,2229,3867,2,0.709357281,0.121794872,0.028169014,462,1,0.005362314,0.000172285,0.017525226,0.001858736
7308,2229,3935,1,11.03901129,0.736581341,0.528735632,4422,1,0.005362314,0.006169681,0.017525226,0.017790759
7309,2229,3951,1,3.77404388,0.373950881,0.130841121,3630,1,0.005362314,0.010170475,0.017525226,0.014604355
7310,2230,2619,1,0.974291058,0.258823529,0.333333333,15,1,0,1.97E-05,0.000796601,0.001327669
7311,2231,2826,1,0.556946013,0.057241379,0.133333333,42,1,0,0.000800609,0.000796601,0.003717472
7312,2231,2953,1,0.625201728,0.088669951,0.076923077,75,1,0,0.002587263,0.000796601,0.006638343
7313,2232,2665,1,1.227224636,0.268369176,0.142857143,80,1,0.003075667,0,0.005310674,0.001062135
7314,2232,2681,2,0.291206676,0.032258065,0.011235955,1400,1,0.003075667,0.015801083,0.005310674,0.018587361
7315,2232,2746,1,1.151081275,0.230670763,0.142857143,80,1,0.003075667,0,0.005310674,0.001062135
7316,2232,2861,1,0.569323313,0.066919192,0.019230769,1720,1,0.003075667,0.020074647,0.005310674,0.0228359
7317,2232,2990,1,0.570476039,0.067183463,0.018867925,1760,1,0.003075667,0.014182844,0.005310674,0.023366968
7318,2232,3026,1,2.238430816,0.545292253,0.217391304,160,1,0.003075667,1.70E-05,0.005310674,0.00212427
7319,2232,3684,1,1.358530453,0.33781362,0.125,140,1,0.003075667,0.00142563,0.005310674,0.001858736
7320,2232,3934,6,1.995299635,0.306291881,0.1875,360,1,0.003075667,0.001634298,0.005310674,0.004779607
7321,2232,3990,9,1.386457434,0.234181141,0.181818182,120,1,0.003075667,2.68E-05,0.005310674,0.001593202
7322,2232,4038,33,6.217066987,1.514510007,0.378378378,620,1,0.003075667,0.007868485,0.005310674,0.008231545
7323,2233,3602,4,0.228204911,0.0125,0.066666667,28,1,0,0.001516648,0.000531067,0.003717472
7324,2233,3694,5,0.378923182,0.071428571,0.012345679,160,1,0,0.014276109,0.000531067,0.021242698
7325,2234,3114,1,0.339623272,0.052631579,0.333333333,4,1,0,0,0.000531067,0.000531067
7326,2234,3661,4,1.442695041,0.5,0.05,38,1,0,0.001563725,0.000531067,0.005045141
7327,2237,2691,1,3.421629421,0.310313752,0.481481481,391,1,0.00224214,0.001169117,0.006107276,0.004514073
7328,2237,2757,6,1.871197433,0.585964912,0.075,460,1,0.00224214,0.002596167,0.006107276,0.005310674
7329,2237,2861,1,3.550085762,0.357509374,0.135416667,1978,1,0.00224214,0.020074647,0.006107276,0.0228359
7330,2237,2929,8,0.820521619,0.177631579,0.083333333,69,1,0.00224214,0,0.006107276,0.000796601
7331,2237,3162,1,3.542969389,0.355803948,0.152941176,1725,1,0.00224214,0.014682709,0.006107276,0.019915029
7332,2237,3695,1,3.491007053,0.339725516,0.295454545,782,1,0.00224214,0.004267344,0.006107276,0.009028147
7333,2237,3906,1,1.149586455,0.141842759,0.081632653,690,1,0.00224214,0.002982616,0.006107276,0.007966012
7334,2238,2518,3,2.45407437,0.653846154,0.041666667,714,1,5.60E-06,0.039548935,0.001593202,0.031598513
7335,2238,2963,1,0.98898588,0.162249515,0.333333333,36,1,5.60E-06,0.000111567,0.001593202,0.001593202
7336,2238,3184,1,0.20924339,0.008403361,0.090909091,36,1,5.60E-06,0.000694632,0.001593202,0.001593202
7337,2238,3826,1,1.157225262,0.251993105,0.1875,78,1,5.60E-06,0.000131097,0.001593202,0.003451938
7338,2239,2294,1,6.747889078,0.637229185,0.757575758,837,1,0.00010778,0.000904736,0.007169411,0.008231545
7339,2239,2666,1,6.774838384,0.646759977,0.543478261,1188,1,0.00010778,0.001389093,0.007169411,0.011683484
7340,2239,2681,1,6.803718299,0.655201535,0.347222222,1890,1,0.00010778,0.015801083,0.007169411,0.018587361
7341,2239,2706,1,6.786010885,0.65025648,0.462962963,1404,1,0.00010778,0.005656157,0.007169411,0.013807754
7342,2239,2736,4,0,0,0,108,1,0.00010778,7.22E-06,0.007169411,0.001062135
7343,2239,2743,1,6.773223169,0.646231436,0.555555556,1161,1,0.00010778,0.002076268,0.007169411,0.01141795
7344,2239,2785,1,6.747889078,0.637229185,0.757575758,837,1,0.00010778,0.00216734,0.007169411,0.008231545
7345,2239,2839,1,6.787225105,0.650619325,0.454545455,1431,1,0.00010778,0.006381653,0.007169411,0.014073287
7346,2239,3064,1,6.747889078,0.637229185,0.757575758,837,1,0.00010778,0.000422783,0.007169411,0.008231545
7347,2239,3148,1,6.824661732,0.660053287,0.231481481,2862,1,0.00010778,0.008431698,0.007169411,0.028146575
7348,2239,3624,1,6.732168078,0.631025711,0.892857143,702,1,0.00010778,0,0.007169411,0.006903877
7349,2239,3955,1,6.806757261,0.655973736,0.328947368,1998,1,0.00010778,0.010467992,0.007169411,0.019649495
7350,2239,3961,1,6.787225105,0.650619325,0.454545455,1431,1,0.00010778,0.005456871,0.007169411,0.014073287
7351,2239,4046,1,6.732168078,0.631025711,0.892857143,702,1,0.00010778,0,0.007169411,0.006903877
7352,224,245,1,0.731588745,0.143518519,0.060606061,234,1,1.55E-05,0.003062389,0.002389804,0.006903877
7353,224,2774,10,4.638586017,1.291239316,0.145454545,486,1,1.55E-05,0.01435795,0.002389804,0.014338821
7354,224,3135,1,2.684534085,0.660185185,0.5,81,1,1.55E-05,7.88E-07,0.002389804,0.002389804
7355,224,3447,3,2.179113467,0.521296296,0.3125,108,1,1.55E-05,8.62E-05,0.002389804,0.003186405
7356,224,3715,1,2.023432445,0.437962963,0.5,54,1,1.55E-05,0,0.002389804,0.001593202
7357,224,391,1,1.140104494,0.22962963,0.25,54,1,1.55E-05,2.82E-07,0.002389804,0.001593202
7358,224,774,1,2.407572401,0.518091168,0.545454545,72,1,1.55E-05,7.13E-05,0.002389804,0.00212427
7359,224,833,1,0.250690398,0.018518519,0.1,18,1,1.55E-05,0,0.002389804,0.000531067
7360,2240,3225,1,1.442695041,0.5,0.333333333,4,1,0,0,0.000531067,0.000531067
7361,2241,3391,1,0.283578492,0.029411765,0.142857143,12,1,0,0.001514696,0.000531067,0.001593202
7362,2242,2533,3,0.455119613,0.111111111,0.027027027,297,1,0.002910913,0.004330206,0.002920871,0.007169411
7363,2242,2537,1,1.442695041,0.5,0.111111111,99,1,0.002910913,0.001464982,0.002920871,0.002389804
7364,2242,3177,1,1.176467134,0.361111111,0.153846154,44,1,0.002910913,0.000237676,0.002920871,0.001062135
7365,2242,3178,1,0.246278546,0.017241379,0.027027027,297,1,0.002910913,0.003574422,0.002920871,0.007169411
7366,2242,3204,2,1.442695041,0.5,0.055555556,88,1,0.002910913,0.00143602,0.002920871,0.00212427
7367,2242,3329,2,0.592254802,0.072796935,0.074074074,198,1,0.002910913,0.001294237,0.002920871,0.004779607
7368,2242,3869,2,0.480898347,0.125,0.083333333,22,1,0.002910913,0,0.002920871,0.000531067
7369,2243,2843,1,3.048752979,0.497378268,0.2,473,1,7.01E-05,0.003533361,0.002920871,0.01141795
7370,2243,2861,1,2.203556417,0.405831572,0.065934066,946,1,7.01E-05,0.020074647,0.002920871,0.0228359
7371,2243,3439,1,0.580530566,0.064922481,0.066666667,231,1,7.01E-05,0.000927529,0.002920871,0.005576208
7372,2243,3454,5,2.999967584,0.478967415,0.346153846,264,1,7.01E-05,0.002419131,0.002920871,0.006372809
7373,2244,2320,1,1.275969169,0.183435687,0.444444444,40,1,0.000526224,0,0.00212427,0.001327669
7374,2244,3443,1,1.480271712,0.292526596,0.266666667,88,1,0.000526224,0.000385553,0.00212427,0.002920871
7375,2244,3694,2,1.112021647,0.111757365,0.047619048,640,1,0.000526224,0.014276109,0.00212427,0.021242698
7376,2246,3187,3,1.915647503,0.515151515,0.095238095,205,1,0,0.005193734,0.001327669,0.010886883
7377,2247,2429,3,0.306927676,0.038461538,0.333333333,4,1,0,0,0.000531067,0.000531067
7378,2248,2474,1,1.078626654,0.188461538,0.230769231,48,1,0,0.00085657,0.001062135,0.003186405
7379,2248,2915,1,1.174128582,0.233333333,0.111111111,104,1,0,0.001497875,0.001062135,0.006903877
7380,2248,3988,1,1.111786885,0.205128205,0.1875,60,1,0,0.00111682,0.001062135,0.003983006
7381,2249,2446,1,0.685269608,0.037774725,0.05,530,1,0.000486626,0.003574789,0.002655337,0.014073287
7382,2249,3354,1,0.455119613,0.111111111,0.047619048,120,1,0.000486626,0.000747545,0.002655337,0.003186405
7383,2249,3694,9,1.615077967,0.157911234,0.071428571,800,1,0.000486626,0.014276109,0.002655337,0.021242698
7384,2249,3785,1,0.701762801,0.042356936,0.038961039,700,1,0.000486626,0.00780621,0.002655337,0.018587361
7385,225,2841,1,1.210340855,0.369047619,0.5,9,1,0,0,0.000796601,0.000796601
7386,225,440,2,1.820478453,0.666666667,0.068965517,84,1,0,0.001600647,0.000796601,0.007434944
7387,225,524,1,1.210340855,0.369047619,0.5,9,1,0,0,0.000796601,0.000796601
7388,2250,2905,3,1.344533709,0.433333333,0.133333333,72,1,0.000275045,4.55E-05,0.002389804,0.00212427
7389,2250,3926,3,1.966687766,0.31024453,0.125,405,1,0.000275045,0.007081936,0.002389804,0.011949018
7390,2251,3564,1,1.442695041,0.5,0.016393443,120,1,0,0.011792371,0.000531067,0.015932023
7391,2252,3918,1,0,0,0,1,1,0,0,0.000265534,0.000265534
7392,2253,2401,1,0,0,0,4,1,0,0.001094276,0.000265534,0.001062135
7393,2254,3364,1,1.442695041,0.5,0.25,6,1,0,0.000950702,0.000531067,0.000796601
7394,2255,2906,2,2.488925276,0.670634921,0.625,42,1,1.06E-07,0,0.001858736,0.001593202
7395,2255,3566,2,3.287485076,0.962301587,0.666666667,56,1,1.06E-07,3.64E-07,0.001858736,0.00212427
7396,2255,3855,2,2.566137556,0.712301587,0.5,56,1,1.06E-07,0.001107366,0.001858736,0.00212427
7397,2256,2518,1,1.474570991,0.393478261,0.024,1071,1,0.000925364,0.039548935,0.002389804,0.031598513
7398,2256,3030,1,0.962466861,0.151881622,0.3,36,1,0.000925364,0,0.002389804,0.001062135
7399,2256,3297,1,1.508223529,0.404589372,0.214285714,72,1,0.000925364,0.000154212,0.002389804,0.00212427
7400,2258,2336,1,3.34549541,0.734722222,0.8,81,1,0,0,0.002389804,0.002389804
7401,2258,2578,3,3.439941263,0.783333333,0.470588235,144,1,0,0.001873526,0.002389804,0.00424854
7402,2258,3426,3,3.366320541,0.745833333,0.727272727,90,1,0,1.54E-05,0.002389804,0.002655337
7403,2258,3532,1,3.34549541,0.734722222,0.8,81,1,0,0,0.002389804,0.002389804
7404,226,2072,3,0.513898342,0.142857143,0.142857143,12,1,0,0.000561472,0.000531067,0.001593202
7405,226,2582,3,0.558110627,0.166666667,0.125,14,1,0,0.000293662,0.000531067,0.001858736
7406,2262,2542,1,0,0,0,63,1,0.000895049,7.57E-05,0.002389804,0.001858736
7407,2262,2910,2,0.221687241,0.010989011,0.0625,72,1,0.000895049,0.000170882,0.002389804,0.00212427
7408,2262,2970,1,0.333808201,0.05,0.090909091,27,1,0.000895049,2.54E-05,0.002389804,0.000796601
7409,2262,3033,11,3.845980765,1.233333333,0.208333333,180,1,0.000895049,0.006899471,0.002389804,0.005310674
7410,2263,3454,1,0,0,0,24,1,0,0.002419131,0.000265534,0.006372809
7411,2265,2651,1,0,0,0,1,1,0,0,0.000265534,0.000265534
7412,2266,3333,1,0,0,0,53,1,0,0.010124362,0.000265534,0.014073287
7413,2269,3354,7,1.657365481,0.486111111,0.1875,84,1,0.00040269,0.000747545,0.001858736,0.003186405
7414,227,1131,1,1.152441951,0.237541528,0.078947368,180,1,5.30E-05,0.007624387,0.001327669,0.009559214
7415,227,1210,1,0,0,0,105,1,5.30E-05,0.002317406,0.001327669,0.005576208
7416,227,1517,1,1.165624679,0.242063492,0.066666667,215,1,5.30E-05,0.006145125,0.001327669,0.01141795
7417,227,2778,2,0.873386638,0.098652639,0.375,30,1,5.30E-05,4.71E-05,0.001327669,0.001593202
7418,227,2958,1,1.103038526,0.217700258,0.130434783,105,1,5.30E-05,0.000965103,0.001327669,0.005576208
7419,2270,2302,1,0.654281252,0.094298246,0.046511628,416,1,0.005003528,0.004803951,0.003451938,0.008497079
7420,2270,2590,1,0.62816228,0.083881579,0.057142857,312,1,0.005003528,0.001745917,0.003451938,0.006372809
7421,2270,3471,1,0.621334935,0.2,0.058823529,65,1,0.005003528,0.001900841,0.003451938,0.001327669
7422,2270,3672,1,0.256949171,0.020408163,0.052631579,91,1,0.005003528,3.13E-05,0.003451938,0.001858736
7423,2271,2705,1,0.918784387,0.229166667,0.25,24,1,1.94E-05,5.18E-06,0.001593202,0.001062135
7424,2271,2814,3,0.841572107,0.1875,0.285714286,18,1,1.94E-05,0,0.001593202,0.000796601
7425,2271,3373,8,4.113290761,1.375,0.294117647,96,1,1.94E-05,0.001775425,0.001593202,0.00424854
7426,2271,3844,3,1.270912987,0.395833333,0.166666667,48,1,1.94E-05,0.000615115,0.001593202,0.00212427
7427,2272,3564,1,1.753362508,0.54,0.049180328,240,1,0,0.011792371,0.001062135,0.015932023
7428,2272,3916,1,1.276254324,0.306666667,0.6,16,1,0,0,0.001062135,0.001062135
7429,2272,3927,1,1.686934378,0.516666667,0.115384615,100,1,0,0.001726073,0.001062135,0.006638343
7430,2274,2501,1,0.333808201,0.05,0.25,6,1,0,7.05E-08,0.000531067,0.000796601
7431,2274,3516,1,0.910239227,0.333333333,0.047619048,40,1,0,0.004332566,0.000531067,0.005310674
7432,2275,2340,1,1.349676441,0.331666667,0.25,44,1,0.000571459,0,0.002920871,0.001062135
7433,2275,2385,1,1.638215449,0.362916667,0.210526316,132,1,0.000571459,0.000920028,0.002920871,0.003186405
7434,2275,2677,2,2.014803356,0.437222222,0.131578947,352,1,0.000571459,0.007873979,0.002920871,0.008497079
7435,2275,2682,1,0.262697311,0.022222222,0.032258065,231,1,0.000571459,0.0020199,0.002920871,0.005576208
7436,2275,3165,1,0.888082778,0.103869048,0.056603774,495,1,0.000571459,0.012252023,0.002920871,0.011949018
7437,2275,3365,16,3.662350702,0.941559278,0.285714286,275,1,0.000571459,0.003158367,0.002920871,0.006638343
7438,2276,2289,1,1.956921083,0.39746732,0.5,56,1,0.000705407,5.98E-05,0.00212427,0.001858736
7439,2276,3784,1,2.068389821,0.45699113,0.333333333,96,1,0.000705407,0.001078608,0.00212427,0.003186405
7440,2278,3207,1,0.36067376,0.0625,0.25,6,1,0.000117637,0,0.000796601,0.000531067
7441,2279,2747,1,0.805105019,0.175115207,0.08,72,1,0,0.001480718,0.000796601,0.006372809
7442,228,1193,5,5.932718775,0.567246565,0.34375,1785,1,0.001836781,0.005222378,0.00929368,0.01354222
7443,228,1248,8,6.862567792,0.69382682,0.625,1050,1,0.001836781,0.001720148,0.00929368,0.007966012
7444,228,1470,1,1.82244525,0.171452383,0.079545455,2100,1,0.001836781,0.011606609,0.00929368,0.015932023
7445,228,1477,2,5.614443744,0.52383576,0.318181818,1820,1,0.001836781,0.003898775,0.00929368,0.013807754
7446,228,1595,8,6.919587424,0.712454271,0.320512821,2380,1,0.001836781,0.005829052,0.00929368,0.018056293
7447,228,1738,1,1.162109875,0.352201258,0.055555556,105,1,0.001836781,0,0.00929368,0.000796601
7448,228,1802,3,5.133325825,0.492348186,0.339285714,1400,1,0.001836781,0.003370324,0.00929368,0.010621349
7449,228,1942,5,5.952866681,0.575170392,0.523809524,1015,1,0.001836781,0.002666029,0.00929368,0.007700478
7450,228,1972,8,6.948776058,0.719030072,0.187969925,4305,1,0.001836781,0.030645233,0.00929368,0.032660648
7451,228,2067,3,3.366844394,0.286284805,0.295454545,770,1,0.001836781,0.002172396,0.00929368,0.005841742
7452,228,2409,2,0.746770933,0.148255814,0.034482759,875,1,0.001836781,0.001842752,0.00929368,0.006638343
7453,228,256,1,5.134485856,0.496112872,0.31147541,1575,1,0.001836781,0.003780803,0.00929368,0.011949018
7454,228,2560,2,0.576540053,0.063255814,0.048780488,280,1,0.001836781,4.69E-05,0.00929368,0.00212427
7455,228,2666,1,4.779969673,0.436784292,0.295081967,1540,1,0.001836781,0.001389093,0.00929368,0.011683484
7456,228,2730,1,4.458548193,0.39064364,0.447368421,700,1,0.001836781,0.000182287,0.00929368,0.005310674
7457,228,2779,4,4.800437367,0.447739369,0.367346939,1120,1,0.001836781,0.001422973,0.00929368,0.008497079
7458,228,302,1,1.26319535,0.392156863,0.055555556,105,1,0.001836781,0,0.00929368,0.000796601
7459,228,331,7,6.895392639,0.705421023,0.446428571,1610,1,0.001836781,0.004183001,0.00929368,0.012214551
7460,228,3333,1,2.106831717,0.191302351,0.1,1855,1,0.001836781,0.010124362,0.00929368,0.014073287
7461,228,3365,1,3.069448855,0.254972811,0.25,875,1,0.001836781,0.003158367,0.00929368,0.006638343
7462,228,3506,2,2.335046413,0.707756813,0.083333333,595,1,0.001836781,0.00175128,0.00929368,0.004514073
7463,228,3556,1,3.979625239,0.364099874,0.131578947,3290,1,0.001836781,0.029383211,0.00929368,0.02496017
