,Author_A,Author_B,count,aa,ra,jc,pa,path_len,dc_A,dc_B,cc_A,cc_B,hits_A,hits_B,bet_cA,bet_cB
9459,278,3333,10,4.880803032,0.975928194,0.228070175,901,1,0.004514073,0.014073287,0.24274163,0.278089748,0.000235546,0.000930435,0.000517261,0.010124362
9460,278,3445,5,2.276645806,0.351735244,0.162790698,561,1,0.004514073,0.008762613,0.24274163,0.25767862,0.000235546,0.000360329,0.000517261,0.00328652
9461,278,3481,1,1.619913228,0.251313189,0.2,221,1,0.004514073,0.003451938,0.24274163,0.228244662,0.000235546,7.54E-05,0.000517261,0.000430571
9462,278,3556,1,1.572008804,0.222916774,0.047169811,1598,1,0.004514073,0.02496017,0.24274163,0.302284781,0.000235546,0.006282843,0.000517261,0.029383211
9463,278,360,13,3.924151476,0.737871768,0.255813953,629,1,0.004514073,0.009824748,0.24274163,0.266245185,0.000235546,0.00084026,0.000517261,0.003135192
9464,278,3822,1,1.87100252,0.471499503,0.2,119,1,0.004514073,0.001858736,0.24274163,0.215520051,0.000235546,3.47E-05,0.000517261,5.91E-05
9465,278,3988,1,1.035051499,0.186115311,0.103448276,255,1,0.004514073,0.003983006,0.24274163,0.22795171,0.000235546,4.83E-05,0.000517261,0.00111682
9466,278,4055,1,1.42371399,0.153219805,0.108695652,578,1,0.004514073,0.009028147,0.24274163,0.262358394,0.000235546,0.000737459,0.000517261,0.001388171
9467,278,672,1,0.853521614,0.195488722,0.111111111,51,1,0.004514073,0.000796601,0.24274163,0.198371905,0.000235546,1.25E-05,0.000517261,0
9468,2780,3005,1,0.844990859,0.188034188,0.095238095,76,1,0.001062135,0.005045141,0.194324541,0.236208762,3.82E-06,0.000146998,2.62E-05,0.005216652
9469,2781,3371,1,0.378923182,0.071428571,0.166666667,10,1,0.001327669,0.000531067,0.240997796,0.19778712,0.000241178,5.79E-06,0.000842744,0
9470,2781,3619,1,0.254334778,0.019607843,0.00877193,550,1,0.001327669,0.02920871,0.240997796,0.316480125,0.000241178,0.010888759,0.000842744,0.020371876
9471,2781,3975,1,0.212744214,0.009090909,0.018181818,255,1,0.001327669,0.01354222,0.240997796,0.272542011,0.000241178,0.001184531,0.000842744,0.007033919
9472,2781,4032,1,0,0,0,5,1,0.001327669,0.000265534,0.240997796,0.189900018,0.000241178,4.79E-06,0.000842744,0
9473,2782,3153,1,0,0,0,35,1,0.001858736,0.001327669,0.224845129,0.217742708,7.35E-05,3.78E-05,6.77E-05,3.63E-05
9474,2782,3333,1,1.22940829,0.159654876,0.071428571,371,1,0.001858736,0.014073287,0.224845129,0.278089748,7.35E-05,0.000930435,6.77E-05,0.010124362
9475,2782,3409,8,0.993923525,0.154832837,0.065217391,294,1,0.001858736,0.011152416,0.224845129,0.278192241,7.35E-05,0.001606509,6.77E-05,0.005388096
9476,2782,3611,1,0.876452166,0.100831347,0.1875,84,1,0.001858736,0.003186405,0.224845129,0.23164189,7.35E-05,0.000110152,6.77E-05,0.001359555
9477,2783,2843,3,2.298804,0.35594419,0.134615385,688,1,0.00424854,0.01141795,0.252464286,0.260884852,0.000463924,0.000480482,0.000940385,0.003533361
9478,2783,2861,2,1.216975179,0.156210359,0.040816327,1376,1,0.00424854,0.0228359,0.252464286,0.29902153,0.000463924,0.002745799,0.000940385,0.020074647
9479,2783,3196,6,0.495783462,0.035823637,0.024390244,1088,1,0.00424854,0.018056293,0.252464286,0.2921355,0.000463924,0.00373538,0.000940385,0.015080325
9480,2783,3308,3,0.58755033,0.072908036,0.044444444,496,1,0.00424854,0.008231545,0.252464286,0.267400619,0.000463924,0.001729806,0.000940385,0.003183178
9481,2783,3439,1,1.038088695,0.18694629,0.088235294,336,1,0.00424854,0.005576208,0.252464286,0.227779735,0.000463924,0.000102314,0.000940385,0.000927529
9482,2785,2839,1,6.799431505,0.655398298,0.423728814,1643,1,0.008231545,0.014073287,0.26072715,0.284242176,0.00113512,0.002010978,0.00216734,0.006381653
9483,2785,3064,1,6.760095477,0.642008158,0.675675676,961,1,0.008231545,0.008231545,0.26072715,0.260524669,0.00113512,0.001157222,0.00216734,0.000422783
9484,2785,3148,1,6.836868132,0.66483226,0.223214286,3286,1,0.008231545,0.028146575,0.26072715,0.313099699,0.00113512,0.010812629,0.00216734,0.008431698
9485,2785,3411,3,0.345976256,0.055555556,0.024390244,341,1,0.008231545,0.002920871,0.26072715,0.230968512,0.00113512,5.99E-05,0.00216734,0.002482906
9486,2785,3624,1,6.744374477,0.635804684,0.78125,806,1,0.008231545,0.006903877,0.26072715,0.259027144,0.00113512,0.001124047,0.00216734,0
9487,2785,3955,1,6.81896366,0.660752709,0.3125,2294,1,0.008231545,0.019649495,0.26072715,0.280596691,0.00113512,0.00225056,0.00216734,0.010467992
9488,2785,3961,1,7.145407761,0.710953853,0.448275862,1643,1,0.008231545,0.014073287,0.26072715,0.271708099,0.00113512,0.001546553,0.00216734,0.005456871
9489,2785,4046,1,6.744374477,0.635804684,0.78125,806,1,0.008231545,0.006903877,0.26072715,0.259027144,0.00113512,0.001124047,0.00216734,0
9490,2786,3711,1,1.255244764,0.285714286,0.428571429,24,1,0.001062135,0.001593202,0.202103246,0.216261041,1.97E-05,3.32E-05,0,3.80E-05
9491,2788,3516,1,0.255622219,0.02,0.047619048,40,1,0.000531067,0.005310674,0.211001495,0.22362939,2.94E-05,9.12E-05,0,0.004332566
9492,279,2161,1,0.258317767,0.020833333,0.025641026,144,1,0.001062135,0.009559214,0.230193687,0.26638613,7.54E-05,0.000608242,5.79E-05,0.00460614
9493,279,2617,1,0.279055313,0.027777778,0.019607843,192,1,0.001062135,0.012745619,0.230193687,0.266456658,7.54E-05,0.000869006,5.79E-05,0.004585789
9494,279,3441,1,0.283578492,0.029411765,0.01754386,216,1,0.001062135,0.014338821,0.230193687,0.278963355,7.54E-05,0.00107482,5.79E-05,0.011017358
9495,279,3695,2,0.250690398,0.018518519,0.027027027,136,1,0.001062135,0.009028147,0.230193687,0.276992697,7.54E-05,0.00124181,5.79E-05,0.004267344
9496,2790,2964,6,1.120609381,0.215299335,0.272727273,48,1,0.00212427,0.001593202,0.215967124,0.20627317,2.99E-05,1.53E-05,0.0001777,1.75E-05
9497,2790,3050,1,0.662266939,0.097619048,0.133333333,72,1,0.00212427,0.002389804,0.215967124,0.211474427,2.99E-05,3.01E-05,0.0001777,0.000429986
9498,2790,3851,3,0.783578352,0.158730159,0.076923077,160,1,0.00212427,0.005310674,0.215967124,0.253332807,2.99E-05,0.000356453,0.0001777,0.001657686
9499,2790,4018,3,0.788927814,0.161111111,0.074074074,168,1,0.00212427,0.005576208,0.215967124,0.251371276,2.99E-05,0.000458048,0.0001777,0.001481997
9500,2791,2930,1,1.620746093,0.362599945,0.266666667,70,1,0.001327669,0.003717472,0.206019815,0.216555759,9.19E-06,1.75E-05,0,0.00085544
9501,2791,3776,1,1.746584406,0.414797747,0.075471698,260,1,0.001327669,0.013807754,0.206019815,0.244352573,9.19E-06,0.000101802,0,0.013012251
9502,2791,3911,1,1.378334341,0.234028516,0.666666667,25,1,0.001327669,0.001327669,0.206019815,0.206019815,9.19E-06,9.19E-06,0,0
9503,2792,3131,1,0.339623272,0.052631579,0.333333333,4,1,0.000531067,0.000531067,0.193193012,0.193193012,6.08E-06,6.08E-06,0,0
9504,2795,3217,7,1.442695041,0.5,0.166666667,10,1,0.000531067,0.001327669,0.000829793,0.001327669,5.38E-59,9.19E-59,0,1.13E-06
9505,2796,3516,1,0.910239227,0.333333333,0.047619048,40,1,0.000531067,0.005310674,0.178959184,0.22362939,1.85E-06,9.12E-05,0,0.004332566
9506,2797,3196,1,1.0442854,0.181924508,0.042857143,340,1,0.001327669,0.018056293,0.235086848,0.2921355,0.000131757,0.00373538,3.06E-05,0.015080325
9507,2797,3951,1,1.031737357,0.178448572,0.052631579,275,1,0.001327669,0.014604355,0.235086848,0.283069604,0.000131757,0.001214735,3.06E-05,0.010170475
9508,2799,2868,1,1.095356753,0.202922078,0.026548673,963,1,0.002389804,0.028412108,0.239944401,0.311003337,0.00024419,0.010349549,0.000477414,0.016823962
9509,2799,2878,1,0,0,0,27,1,0.002389804,0.000796601,0.239944401,0.200479442,0.00024419,7.05E-06,0.000477414,2.54E-05
9510,2799,3155,7,1.245493928,0.178176963,0.307692308,72,1,0.002389804,0.00212427,0.239944401,0.242041077,0.00024419,0.000282617,0.000477414,8.35E-05
9511,28,1077,1,0.288539008,0.03125,0.066666667,60,1,0.001593202,0.002655337,0.210091183,0.204998669,1.71E-05,1.44E-05,5.80E-05,0.000105562
9512,28,1443,2,1.46832462,0.269778139,0.571428571,30,1,0.001593202,0.001327669,0.210091183,0.210061949,1.71E-05,1.68E-05,5.80E-05,2.56E-05
9513,28,1736,1,1.384088155,0.347619048,0.214285714,66,1,0.001593202,0.002920871,0.210091183,0.246970993,1.71E-05,0.000298712,5.80E-05,0.001977468
9514,28,3286,1,1.472661808,0.390909091,0.125,126,1,0.001593202,0.005576208,0.210091183,0.24954297,1.71E-05,0.000276071,5.80E-05,0.000704344
9515,28,71,2,1.655365073,0.369778139,0.333333333,60,1,0.001593202,0.002655337,0.210091183,0.228055019,1.71E-05,3.62E-05,5.80E-05,0.000589437
9516,280,1233,1,0,0,0,2,1,0.000531067,0.000265534,0.000955921,0.000637281,2.86E-60,1.12E-60,7.05E-07,0
9517,280,4092,2,0,0,0,10,1,0.000531067,0.001327669,0.000955921,0.001365602,2.86E-60,6.16E-60,7.05E-07,1.83E-06
9518,2800,2940,2,0.480898347,0.125,0.052631579,84,1,0.001593202,0.003717472,0.207935289,0.231163034,2.04E-05,0.000183047,6.10E-05,0.000776876
9519,2800,3192,1,0.378923182,0.071428571,0.076923077,48,1,0.001593202,0.00212427,0.207935289,0.2263114,2.04E-05,0.000168384,6.10E-05,0.000600656
9520,2801,3955,3,1.14257772,0.346846847,0.026315789,296,1,0.001062135,0.019649495,0.234703078,0.280596691,0.000318426,0.00225056,3.27E-05,0.010467992
9521,2801,4061,2,0.232338494,0.013513514,0.166666667,12,1,0.001062135,0.000796601,0.234703078,0.213825807,0.000318426,5.20E-05,3.27E-05,1.09E-07
9522,2803,3990,4,0.271085031,0.025,0.125,18,1,0.000796601,0.001593202,0.207720701,0.216726753,8.89E-06,1.93E-05,5.55E-05,2.68E-05
9523,2804,3427,1,0,0,0,1,1,0.000265534,0.000265534,0.000265534,0.000265534,5.59E-78,5.59E-78,0,0
9524,2805,3034,2,0.621334935,0.2,0.009090909,218,1,0.000531067,0.028943176,0.236024108,0.320443684,0.000229983,0.011317323,0,0.011570584
9525,2806,3854,1,0.713097072,0.123333333,0.222222222,24,1,0.000796601,0.00212427,0.201093672,0.228123944,6.46E-06,5.32E-05,0,0.000108633
9526,2808,2810,1,8.967961409,0.56190167,0.612903226,2499,1,0.01354222,0.013011152,0.289419133,0.289225059,0.005679384,0.005835251,0.005487672,0.002497868
9527,2808,2817,1,8.971825711,0.563079064,0.584615385,2652,1,0.01354222,0.013807754,0.289419133,0.286889053,0.005679384,0.006116309,0.005487672,0.003493095
9528,2808,2868,1,9.01090745,0.572964039,0.316666667,5457,1,0.01354222,0.028412108,0.289419133,0.311003337,0.005679384,0.010349549,0.005487672,0.016823962
9529,2808,2938,1,8.971825711,0.563079064,0.584615385,2652,1,0.01354222,0.013807754,0.289419133,0.288121041,0.005679384,0.006132155,0.005487672,0.002976816
9530,2808,2990,1,9.001563524,0.570946197,0.376237624,4488,1,0.01354222,0.023366968,0.289419133,0.30667551,0.005679384,0.006771719,0.005487672,0.014182844
9531,2808,2997,1,9.01003982,0.572786024,0.322033898,5355,1,0.01354222,0.027881041,0.289419133,0.313978826,0.005679384,0.010568255,0.005487672,0.01332949
9532,2808,3034,1,9.011752225,0.573135521,0.31147541,5559,1,0.01354222,0.028943176,0.289419133,0.320443684,0.005679384,0.011317323,0.005487672,0.011570584
9533,2808,3098,1,1.53519939,0.312916667,0.075471698,306,1,0.01354222,0.001593202,0.289419133,0.225096577,0.005679384,0.000154959,0.005487672,3.66E-05
9534,2808,3130,1,8.979664519,0.565360681,0.527777778,3009,1,0.01354222,0.01566649,0.289419133,0.287271208,0.005679384,0.005628398,0.005487672,0.015307078
9535,2808,3148,1,9.010476559,0.572875871,0.319327731,5406,1,0.01354222,0.028146575,0.289419133,0.313099699,0.005679384,0.010812629,0.005487672,0.008431698
9536,2808,3214,1,8.988733243,0.56781708,0.463414634,3519,1,0.01354222,0.018321827,0.289419133,0.289835883,0.005679384,0.006042127,0.005487672,0.006788017
9537,2808,3556,1,9.004805998,0.571671535,0.355140187,4794,1,0.01354222,0.02496017,0.289419133,0.302284781,0.005679384,0.006282843,0.005487672,0.029383211
9538,2808,3619,1,9.589205889,0.635960237,0.330578512,5610,1,0.01354222,0.02920871,0.289419133,0.316480125,0.005679384,0.010888759,0.005487672,0.020371876
9539,2808,3645,11,3.158128909,0.674765122,0.119402985,1224,1,0.01354222,0.006372809,0.289419133,0.25151786,0.005679384,0.000324211,0.005487672,0.002308375
9540,2808,3706,1,8.98261171,0.566180801,0.506666667,3162,1,0.01354222,0.016463091,0.289419133,0.296875162,0.005679384,0.006257152,0.005487672,0.004842726
9541,2808,3720,1,2.217312344,0.459773238,0.085714286,1275,1,0.01354222,0.006638343,0.289419133,0.259516967,0.005679384,0.000720714,0.005487672,0.001383131
9542,2808,3734,1,9.009597093,0.572694449,0.324786325,5304,1,0.01354222,0.027615507,0.289419133,0.301922039,0.005679384,0.006718162,0.005487672,0.015413128
9543,2808,3785,1,9.266471018,0.595051146,0.475609756,3570,1,0.01354222,0.018587361,0.289419133,0.295133958,0.005679384,0.006045142,0.005487672,0.00780621
9544,2808,3978,1,1.062881278,0.100757576,0.047619048,1887,1,0.01354222,0.009824748,0.289419133,0.26329645,0.005679384,0.001082944,0.005487672,0.002772946
9545,281,2724,1,0.339623272,0.052631579,0.076923077,24,1,0.000531067,0.003186405,0.198999499,0.230299038,3.22E-06,4.40E-05,0,0.000889831
9546,281,600,1,0.402429604,0.083333333,0.05,38,1,0.000531067,0.005045141,0.198999499,0.245485031,3.22E-06,0.000118158,0,0.002685406
9547,2810,2817,1,8.969211318,0.562278744,0.603174603,2548,1,0.013011152,0.013807754,0.289225059,0.286889053,0.005835251,0.006116309,0.002497868,0.003493095
9548,2810,2868,1,9.263915275,0.592163719,0.333333333,5243,1,0.013011152,0.028412108,0.289225059,0.311003337,0.005835251,0.010349549,0.002497868,0.016823962
9549,2810,2938,1,8.969211318,0.562278744,0.603174603,2548,1,0.013011152,0.013807754,0.289225059,0.288121041,0.005835251,0.006132155,0.002497868,0.002976816
9550,2810,2990,1,8.998949131,0.570145877,0.383838384,4312,1,0.013011152,0.023366968,0.289225059,0.30667551,0.005835251,0.006771719,0.002497868,0.014182844
9551,2810,2997,1,9.263047646,0.591985703,0.339130435,5145,1,0.013011152,0.027881041,0.289225059,0.313978826,0.005835251,0.010568255,0.002497868,0.01332949
9552,2810,3034,1,9.492964962,0.604835201,0.338983051,5341,1,0.013011152,0.028943176,0.289225059,0.320443684,0.005835251,0.011317323,0.002497868,0.011570584
9553,2810,3130,1,8.977050126,0.56456036,0.542857143,2891,1,0.013011152,0.01566649,0.289225059,0.287271208,0.005835251,0.005628398,0.002497868,0.015307078
9554,2810,3148,1,9.263484384,0.592075551,0.336206897,5194,1,0.013011152,0.028146575,0.289225059,0.313099699,0.005835251,0.010812629,0.002497868,0.008431698
9555,2810,3214,1,8.98611885,0.567016759,0.475,3381,1,0.013011152,0.018321827,0.289225059,0.289835883,0.005835251,0.006042127,0.002497868,0.006788017
9556,2810,3293,1,0.223918624,0.011494253,0.018867925,245,1,0.013011152,0.001327669,0.289225059,0.233577316,0.005835251,0.000334663,0.002497868,0.00021164
9557,2810,3310,2,0,0,0,49,1,0.013011152,0.000265534,0.289225059,0.218625662,0.005835251,0.000115981,0.002497868,0
9558,2810,3556,1,9.483481386,0.602601984,0.388349515,4606,1,0.013011152,0.02496017,0.289225059,0.302284781,0.005835251,0.006282843,0.002497868,0.029383211
9559,2810,3619,1,9.77259384,0.631257216,0.347457627,5390,1,0.013011152,0.02920871,0.289225059,0.316480125,0.005835251,0.010888759,0.002497868,0.020371876
9560,2810,3694,1,2.520835866,0.426134747,0.066115702,3920,1,0.013011152,0.021242698,0.289225059,0.286182028,0.005835251,0.00197322,0.002497868,0.014276109
9561,2810,3706,1,8.979997317,0.565380481,0.520547945,3038,1,0.013011152,0.016463091,0.289225059,0.296875162,0.005835251,0.006257152,0.002497868,0.004842726
9562,2810,3734,1,9.488272481,0.603624898,0.353982301,5096,1,0.013011152,0.027615507,0.289225059,0.301922039,0.005835251,0.006718162,0.002497868,0.015413128
9563,2810,3785,1,9.215123643,0.579723799,0.4875,3430,1,0.013011152,0.018587361,0.289225059,0.295133958,0.005835251,0.006045142,0.002497868,0.00780621
9564,2810,3891,5,0,0,0,245,1,0.013011152,0.001327669,0.289225059,0.232551829,0.005835251,0.000247221,0.002497868,0.000933052
9565,2810,3975,1,1.557653235,0.362614147,0.041666667,2499,1,0.013011152,0.01354222,0.289225059,0.272542011,0.005835251,0.001184531,0.002497868,0.007033919
9566,2811,3296,2,0.758137679,0.15952381,0.117647059,70,1,0.001327669,0.003717472,0.226057232,0.240844001,3.06E-05,0.00016475,5.82E-05,0.003241458
9567,2811,3577,4,1.885254075,0.489285714,0.06557377,300,1,0.001327669,0.015932023,0.226057232,0.285343577,3.06E-05,0.00090419,5.82E-05,0.016841982
9568,2811,3688,1,0.244239337,0.016666667,0.125,20,1,0.001327669,0.001062135,0.226057232,0.222393959,3.06E-05,3.03E-05,5.82E-05,2.33E-05
9569,2812,2900,1,1.442695041,0.5,0.058823529,65,1,0.001327669,0.003451938,0.19417457,0.24510638,5.08E-06,0.000248703,0.000598647,0.001504389
9570,2812,3204,1,1.312668831,0.416666667,0.181818182,40,1,0.001327669,0.00212427,0.19417457,0.185501376,5.08E-06,1.33E-06,0.000598647,0.00143602
9571,2813,2899,1,1.820113169,0.564583333,0.107142857,150,1,0.001593202,0.006638343,0.233036461,0.251685595,0.000156645,0.00022934,0.000277195,0.004886956
9572,2813,3543,1,0.932002402,0.24,0.285714286,18,1,0.001593202,0.000796601,0.233036461,0.198345841,0.000156645,7.83E-06,0.000277195,0
9573,2813,3761,2,0.513629825,0.043014706,0.285714286,18,1,0.001593202,0.000796601,0.233036461,0.23103921,0.000156645,0.000151866,0.000277195,0
9574,2814,3373,3,1.039008974,0.291666667,0.117647059,48,1,0.000796601,0.00424854,0.200599322,0.247072045,1.10E-05,0.000441339,0,0.001775425
9575,2814,3844,3,0.918784387,0.229166667,0.222222222,24,1,0.000796601,0.00212427,0.200599322,0.235968769,1.10E-05,9.98E-05,0,0.000615115
9576,2816,3693,2,3.842261279,0.865151515,0.818181818,100,1,0.002655337,0.002655337,0.147950232,0.147950232,4.19E-08,4.19E-08,0,0
9577,2816,3881,2,3.842261279,0.865151515,0.818181818,100,1,0.002655337,0.002655337,0.147950232,0.147950232,4.19E-08,4.19E-08,0,0
9578,2817,2868,1,9.738628377,0.622447512,0.347457627,5564,1,0.013807754,0.028412108,0.286889053,0.311003337,0.006116309,0.010349549,0.003493095,0.016823962
9579,2817,2938,1,9.247983198,0.589771927,0.6,2704,1,0.013807754,0.013807754,0.286889053,0.288121041,0.006116309,0.006132155,0.003493095,0.002976816
9580,2817,2990,1,9.002813433,0.571323271,0.37254902,4576,1,0.013807754,0.023366968,0.286889053,0.30667551,0.006116309,0.006771719,0.003493095,0.014182844
9581,2817,2992,2,1.392733304,0.255365769,0.075471698,260,1,0.013807754,0.001327669,0.286889053,0.231535306,0.006116309,0.000396529,0.003493095,0
9582,2817,2997,1,9.737760748,0.622269497,0.353448276,5460,1,0.013807754,0.027881041,0.286889053,0.313978826,0.006116309,0.010568255,0.003493095,0.01332949
9583,2817,3031,1,1.872148189,0.277345266,0.105263158,572,1,0.013807754,0.002920871,0.286889053,0.239127229,0.006116309,0.00060176,0.003493095,3.99E-05
9584,2817,3034,1,10.03348726,0.655952328,0.352941176,5668,1,0.013807754,0.028943176,0.286889053,0.320443684,0.006116309,0.011317323,0.003493095,0.011570584
9585,2817,3130,1,8.980914428,0.565737754,0.520547945,3068,1,0.013807754,0.01566649,0.286889053,0.287271208,0.006116309,0.005628398,0.003493095,0.015307078
9586,2817,3148,1,9.738197486,0.622359344,0.35042735,5512,1,0.013807754,0.028146575,0.286889053,0.313099699,0.006116309,0.010812629,0.003493095,0.008431698
9587,2817,3214,2,10.76787405,1.009067169,0.53164557,3588,1,0.013807754,0.018321827,0.286889053,0.289835883,0.006116309,0.006042127,0.003493095,0.006788017
9588,2817,3244,3,3.077466397,0.550455051,0.111111111,1976,1,0.013807754,0.010090281,0.286889053,0.259205047,0.006116309,0.00159306,0.003493095,0.001998864
9589,2817,3245,2,3.271597202,0.299026606,0.152941176,2392,1,0.013807754,0.012214551,0.286889053,0.289947219,0.006116309,0.006295358,0.003493095,0.000487881
9590,2817,3556,1,9.006055907,0.572048609,0.351851852,4888,1,0.013807754,0.02496017,0.286889053,0.302284781,0.006116309,0.006282843,0.003493095,0.029383211
9591,2817,3619,1,10.17418178,0.722702397,0.35,5720,1,0.013807754,0.02920871,0.286889053,0.316480125,0.006116309,0.010888759,0.003493095,0.020371876
9592,2817,3706,1,8.983861619,0.566557875,0.5,3224,1,0.013807754,0.016463091,0.286889053,0.296875162,0.006116309,0.006257152,0.003493095,0.004842726
9593,2817,3734,1,9.010847002,0.573071522,0.322033898,5408,1,0.013807754,0.027615507,0.286889053,0.301922039,0.006116309,0.006718162,0.003493095,0.015413128
