,Author_A,Author_B,sh_path
8402,2876,3193,1
8403,2876,3781,1
8404,2877,3948,1
8405,288,2927,1
8406,2881,3744,1
8407,2883,3764,1
8408,2883,3776,1
8409,2884,2903,1
8410,2884,3032,1
8411,2884,3162,1
8412,2884,3205,1
8413,2884,3564,1
8414,2884,3926,1
8415,2884,3927,1
8416,2886,3511,1
8417,2888,3016,1
8418,289,3217,1
8419,2891,2924,1
8420,2891,3196,1
8421,2891,3197,1
8422,2891,4015,1
8423,2892,2913,1
8424,2892,3113,1
8425,2892,3253,1
8426,2893,3292,1
8427,2893,3713,1
8428,2897,2915,1
8429,2898,3130,1
8430,2899,3543,1
8431,2899,3613,1
8432,2899,3842,1
8433,2899,3924,1
8434,2899,3963,1
8435,29,1139,1
8436,29,1174,1
8437,29,1264,1
8438,29,1801,1
8439,29,2333,1
8440,29,2490,1
8441,29,2592,1
8442,29,2961,1
8443,29,3082,1
8444,29,3340,1
8445,29,3484,1
8446,29,3751,1
8447,29,3758,1
8448,29,593,1
8449,29,596,1
8450,29,92,1
8451,290,1198,1
8452,290,1616,1
8453,290,1637,1
8454,290,2161,1
8455,290,2206,1
8456,290,3162,1
8457,290,3212,1
8458,290,3616,1
8459,290,3993,1
8460,290,451,1
8461,290,595,1
8462,290,669,1
8463,290,897,1
8464,290,945,1
8465,290,962,1
8466,2900,3441,1
8467,2900,3610,1
8468,2900,3612,1
8469,2903,3058,1
8470,2903,3205,1
8471,2903,3861,1
8472,2905,3708,1
8473,2905,4069,1
8474,2906,3566,1
8475,2906,3855,1
8476,2907,3846,1
8477,2909,2966,1
8478,291,2106,1
8479,291,3162,1
8480,291,392,1
8481,291,3926,1
8482,2912,3604,1
8483,2914,2938,1
8484,2914,2997,1
8485,2914,3034,1
8486,2914,3083,1
8487,2914,3102,1
8488,2914,3148,1
8489,2914,3187,1
8490,2914,3244,1
8491,2914,3245,1
8492,2914,3308,1
8493,2914,3353,1
8494,2914,3370,1
8495,2914,3619,1
8496,2914,3677,1
8497,2914,3712,1
8498,2914,3717,1
8499,2914,3789,1
8500,2914,3935,1
8501,2915,2960,1
8502,2915,3286,1
8503,2915,3445,1
8504,2915,3577,1
8505,2915,3613,1
8506,2915,3753,1
8507,2915,3975,1
8508,2915,3988,1
8509,2917,3178,1
8510,2917,3645,1
8511,2917,4080,1
8512,2918,3159,1
8513,292,1676,1
8514,292,3338,1
8515,292,3613,1
8516,292,760,1
8517,2921,4086,1
8518,2922,3018,1
8519,2922,3305,1
8520,2924,3197,1
8521,2928,3151,1
8522,293,3028,1
8523,293,3175,1
8524,2930,3027,1
8525,2930,3327,1
8526,2930,3528,1
8527,2930,3776,1
8528,2930,3864,1
8529,2930,3911,1
8530,2932,3019,1
8531,2932,3141,1
8532,2932,3302,1
8533,2932,3577,1
8534,2932,3974,1
8535,2936,3016,1
8536,2936,3555,1
8537,2936,3706,1
8538,2936,4071,1
8539,2937,3096,1
8540,2937,3352,1
8541,2937,3490,1
8542,2938,2990,1
8543,2938,2997,1
8544,2938,3034,1
8545,2938,3130,1
8546,2938,3148,1
8547,2938,3214,1
8548,2938,3244,1
8549,2938,3455,1
8550,2938,3556,1
8551,2938,3619,1
8552,2938,3706,1
8553,2938,3712,1
8554,2938,3721,1
8555,2938,3734,1
8556,2938,3755,1
8557,2938,3785,1
8558,2939,3857,1
8559,2939,4010,1
8560,2940,3192,1
8561,2940,3199,1
8562,2940,3308,1
8563,2940,3649,1
8564,2940,4014,1
8565,2941,2960,1
8566,2941,3409,1
8567,2941,3445,1
8568,2941,3481,1
8569,2941,3749,1
8570,2945,3500,1
8571,2945,3734,1
8572,2945,4091,1
8573,2946,3276,1
8574,2947,3145,1
8575,295,2065,1
8576,295,2129,1
8577,295,3530,1
8578,2952,2969,1
8579,2952,4085,1
8580,2953,2990,1
8581,2953,3832,1
8582,2953,3966,1
8583,2954,3348,1
8584,2958,3393,1
8585,2958,3841,1
8586,2958,3847,1
8587,2958,3905,1
8588,2958,4045,1
8589,2958,4069,1
8590,2959,3296,1
8591,296,1084,1
8592,296,1325,1
8593,296,1655,1
8594,296,2091,1
8595,296,2235,1
8596,296,2882,1
8597,296,3075,1
8598,296,327,1
8599,296,3883,1
8600,296,491,1
8601,296,713,1
8602,296,805,1
8603,2960,2980,1
8604,2960,3196,1
8605,2960,3286,1
8606,2960,3389,1
8607,2960,3445,1
8608,2960,3577,1
8609,2960,3613,1
8610,2960,3728,1
8611,2960,3753,1
8612,2960,3776,1
8613,2960,3975,1
8614,2961,3268,1
8615,2961,3340,1
8616,2961,3484,1
8617,2961,3505,1
8618,2961,3758,1
8619,2961,4082,1
8620,2962,2967,1
8621,2962,3035,1
8622,2962,3305,1
8623,2962,3506,1
8624,2962,3791,1
8625,2962,3799,1
8626,2962,3841,1
8627,2962,3857,1
8628,2962,3975,1
8629,2963,3826,1
8630,2965,3338,1
8631,2965,3527,1
8632,2966,3121,1
8633,2966,3556,1
8634,2967,3221,1
8635,2969,4085,1
8636,297,1600,1
8637,297,2519,1
8638,297,2909,1
8639,297,2966,1
8640,297,3998,1
8641,297,506,1
8642,2970,3033,1
8643,2971,3537,1
8644,2975,3613,1
8645,2976,3588,1
8646,2978,3278,1
8647,2978,3343,1
8648,2978,3355,1
8649,298,2868,1
8650,2980,3196,1
8651,2980,3389,1
8652,2980,3728,1
8653,2980,3888,1
8654,2981,3161,1
8655,2981,3620,1
8656,2982,3165,1
8657,2982,3957,1
8658,2982,4044,1
8659,2983,3459,1
8660,2983,3847,1
8661,2984,3059,1
8662,2984,3161,1
8663,2984,3299,1
8664,2984,3741,1
8665,2984,3820,1
8666,2984,3944,1
8667,2985,3685,1
8668,2987,3605,1
8669,2988,3333,1
8670,2990,2997,1
8671,2990,3034,1
8672,2990,3130,1
8673,2990,3148,1
8674,2990,3214,1
8675,2990,3460,1
8676,2990,3556,1
8677,2990,3570,1
8678,2990,3576,1
8679,2990,3619,1
8680,2990,3706,1
8681,2990,3717,1
8682,2990,3734,1
8683,2990,3757,1
8684,2990,3772,1
8685,2990,3785,1
8686,2990,3810,1
8687,2990,3832,1
8688,2990,3966,1
8689,2991,3271,1
8690,2992,3214,1
8691,2994,3450,1
8692,2995,3228,1
8693,2995,3593,1
8694,2995,3605,1
8695,2995,3809,1
8696,2997,3034,1
8697,2997,3083,1
8698,2997,3102,1
8699,2997,3130,1
8700,2997,3148,1
8701,2997,3187,1
8702,2997,3190,1
8703,2997,3214,1
8704,2997,3245,1
8705,2997,3351,1
8706,2997,3409,1
8707,2997,3556,1
8708,2997,3619,1
8709,2997,3627,1
8710,2997,3677,1
8711,2997,3706,1
8712,2997,3712,1
8713,2997,3734,1
8714,2997,3757,1
8715,2997,3785,1
8716,2997,3789,1
8717,2997,3935,1
8718,2998,3733,1
8719,2999,3790,1
8720,3,1075,1
8721,3,120,1
8722,3,1208,1
8723,3,1280,1
8724,3,1838,1
8725,3,2020,1
8726,3,2040,1
8727,3,2306,1
8728,3,2915,1
8729,3,2960,1
8730,3,3286,1
8731,3,3445,1
8732,3,3577,1
8733,3,3613,1
8734,3,3753,1
8735,3,3975,1
8736,3,739,1
8737,30,1665,1
8738,30,2481,1
8739,30,2597,1
8740,30,2868,1
8741,3000,3454,1
8742,3001,3018,1
8743,3001,3305,1
8744,3001,3320,1
8745,3001,3815,1
8746,3003,3397,1
8747,3003,3638,1
8748,3003,3698,1
8749,3004,3034,1
8750,3004,3196,1
8751,3004,3326,1
8752,3004,3564,1
8753,3004,3638,1
8754,3004,3677,1
8755,3004,3741,1
8756,3004,3777,1
8757,3004,3851,1
8758,3004,3906,1
8759,3005,3130,1
8760,3005,3147,1
8761,3005,3470,1
8762,3005,3609,1
8763,3005,3863,1
8764,3005,3973,1
8765,3006,3741,1
8766,3010,3205,1
8767,3011,3556,1
8768,3013,3053,1
8769,3014,3270,1
8770,3016,3555,1
8771,3017,3582,1
8772,3017,3713,1
8773,3018,3132,1
8774,3018,3305,1
8775,3018,3320,1
8776,3019,3141,1
8777,3019,3302,1
8778,3019,3577,1
8779,3019,3974,1
8780,302,3506,1
8781,302,3740,1
8782,3020,3182,1
8783,3021,3776,1
8784,3021,4075,1
8785,3022,3216,1
8786,3022,3383,1
8787,3022,3831,1
8788,3024,3300,1
8789,3026,3663,1
8790,3026,4038,1
8791,3027,3327,1
8792,3027,3528,1
8793,3027,3598,1
8794,3027,3864,1
8795,3028,3175,1
8796,3028,3587,1
8797,3029,3204,1
8798,3031,3244,1
8799,3031,3245,1
8800,3032,3380,1
8801,3032,3926,1
8802,3033,3951,1
8803,3034,3102,1
8804,3034,3130,1
8805,3034,3148,1
8806,3034,3196,1
8807,3034,3214,1
8808,3034,3234,1
8809,3034,3245,1
8810,3034,3326,1
8811,3034,3556,1
8812,3034,3564,1
8813,3034,3619,1
8814,3034,3677,1
8815,3034,3694,1
8816,3034,3706,1
8817,3034,3712,1
8818,3034,3734,1
8819,3034,3785,1
8820,3034,3789,1
8821,3034,3804,1
8822,3034,3831,1
8823,3034,3906,1
8824,3034,3935,1
8825,3034,3955,1
8826,3035,3221,1
8827,3035,3791,1
8828,3035,3975,1
8829,3037,3273,1
8830,304,2066,1
8831,304,2317,1
8832,304,828,1
8833,3040,3130,1
8834,3041,3663,1
8835,3042,3389,1
8836,3043,3124,1
8837,3048,3726,1
8838,3049,3570,1
8839,305,3935,1
8840,3050,3506,1
8841,3050,3851,1
8842,3050,4018,1
8843,3054,3148,1
8844,3054,3338,1
8845,3054,3721,1
8846,3057,3392,1
8847,3058,3777,1
8848,3058,3861,1
8849,3059,3720,1
8850,3059,3932,1
8851,3059,3975,1
8852,306,1056,1
8853,306,1736,1
8854,306,1793,1
8855,306,2319,1
8856,306,2518,1
8857,306,3228,1
8858,306,3436,1
8859,306,3445,1
8860,306,3481,1
8861,306,3605,1
8862,306,3743,1
8863,306,3947,1
8864,306,469,1
8865,306,793,1
8866,306,836,1
8867,306,898,1
8868,3064,3148,1
8869,3064,3624,1
8870,3064,3955,1
8871,3064,3961,1
8872,3064,4046,1
8873,3068,3498,1
8874,307,1111,1
8875,307,1636,1
8876,307,678,1
8877,307,847,1
8878,3070,3748,1
8879,3070,3788,1
8880,3071,3181,1
8881,3076,3523,1
8882,3077,3422,1
8883,3077,3619,1
8884,3077,3812,1
8885,3079,3138,1
8886,3079,3189,1
8887,3079,3854,1
8888,308,1934,1
8889,3082,3295,1
8890,3082,3340,1
8891,3082,3619,1
8892,3083,3187,1
8893,3083,3353,1
8894,3083,3450,1
8895,3083,3778,1
8896,3083,4015,1
8897,3084,3088,1
8898,3086,3590,1
8899,309,1199,1
8900,309,1873,1
8901,309,1939,1
8902,309,3215,1
8903,3091,3327,1
8904,3092,3725,1
8905,3092,3897,1
8906,3093,3161,1
8907,3093,3892,1
8908,3094,3120,1
8909,3096,3490,1
8910,3098,3479,1
8911,3098,3645,1
8912,3098,3720,1
8913,3099,3100,1
8914,3099,3853,1
8915,31,3036,1
8916,31,821,1
8917,310,1719,1
8918,310,1794,1
8919,310,2022,1
8920,310,2560,1
8921,310,3905,1
8922,310,3961,1
8923,310,617,1
8924,3100,3636,1
8925,3100,3853,1
8926,3101,3489,1
8927,3102,3148,1
8928,3102,3245,1
8929,3102,3351,1
8930,3102,3409,1
8931,3102,3619,1
8932,3102,3674,1
8933,3102,3677,1
8934,3102,3712,1
8935,3102,3757,1
8936,3102,3789,1
8937,3102,3935,1
8938,3105,3418,1
8939,3105,3483,1
8940,3105,3739,1
8941,3107,3873,1
8942,3108,3762,1
8943,311,1242,1
8944,311,1517,1
8945,311,1581,1
8946,311,1595,1
8947,311,1972,1
8948,311,2958,1
8949,311,3393,1
8950,311,3630,1
8951,311,3734,1
8952,311,396,1
8953,311,4069,1
8954,3110,3717,1
8955,3111,3197,1
8956,3112,3436,1
8957,3113,3253,1
8958,3113,3319,1
8959,3114,3661,1
8960,3115,3838,1
8961,3115,3938,1
8962,3119,3419,1
8963,3119,3499,1
8964,3119,3521,1
8965,312,1416,1
8966,312,1709,1
8967,312,2322,1
8968,312,2520,1
8969,312,2671,1
8970,312,2816,1
8971,312,3693,1
8972,312,3881,1
8973,312,490,1
8974,312,926,1
8975,3120,3329,1
8976,3120,3926,1
8977,3121,3556,1
8978,3122,4070,1
8979,3123,3776,1
8980,3124,3434,1
8981,3124,3446,1
8982,3124,3741,1
8983,3125,3445,1
8984,3127,3246,1
8985,3127,3317,1
8986,3127,3807,1
8987,3127,3824,1
8988,313,2394,1
8989,313,2547,1
8990,313,3959,1
8991,3130,3148,1
8992,3130,3214,1
8993,3130,3556,1
8994,3130,3619,1
8995,3130,3706,1
8996,3130,3734,1
8997,3130,3759,1
8998,3130,3785,1
8999,3130,3863,1
9000,3135,3447,1
9001,3135,3715,1
9002,3137,4090,1
9003,3138,3189,1
9004,3138,3519,1
9005,3138,3780,1
9006,3138,3810,1
9007,3138,3951,1
9008,314,4029,1
9009,3141,3302,1
9010,3141,3577,1
9011,3141,3974,1
9012,3143,3346,1
9013,3143,3784,1
9014,3144,3243,1
9015,3144,3434,1
9016,3144,3777,1
9017,3146,3851,1
9018,3146,4018,1
9019,3147,3892,1
9020,3147,3920,1
9021,3148,3214,1
9022,3148,3245,1
9023,3148,3338,1
9024,3148,3556,1
9025,3148,3619,1
9026,3148,3624,1
9027,3148,3677,1
9028,3148,3706,1
9029,3148,3712,1
9030,3148,3734,1
9031,3148,3785,1
9032,3148,3789,1
9033,3148,3935,1
9034,3148,3955,1
9035,3148,3961,1
9036,3148,4046,1
9037,315,1846,1
9038,315,2436,1
9039,3151,3651,1
9040,3152,3635,1
9041,316,587,1
9042,3161,3249,1
9043,3161,3312,1
9044,3161,3620,1
9045,3161,3741,1
9046,3161,3892,1
9047,3161,3934,1
9048,3161,3944,1
9049,3161,4064,1
9050,3162,3197,1
9051,3162,3212,1
9052,3162,3366,1
9053,3162,3367,1
9054,3162,3433,1
9055,3162,3441,1
9056,3162,3511,1
9057,3162,3616,1
9058,3162,3658,1
9059,3162,3695,1
9060,3162,3804,1
9061,3162,3926,1
9062,3162,3993,1
9063,3163,3709,1
9064,3164,3633,1
9065,3164,3694,1
9066,3165,3333,1
9067,3165,3572,1
9068,3165,3957,1
9069,3166,3439,1
9070,3169,3208,1
9071,3169,3659,1
9072,3176,3344,1
9073,3176,4076,1
9074,3178,3645,1
9075,3179,3444,1
9076,3179,3574,1
9077,318,1836,1
9078,3180,3329,1
9079,3180,3946,1
9080,3180,4015,1
9081,3180,4054,1
9082,3180,4065,1
9083,3183,3657,1
9084,3184,3391,1
9085,3184,3547,1
9086,3187,3190,1
9087,3187,3353,1
9088,3187,3370,1
9089,3187,3627,1
9090,3187,3722,1
9091,3187,3741,1
9092,3187,3888,1
9093,3187,4015,1
9094,3188,3360,1
9095,3189,3260,1
9096,319,1178,1
9097,319,1343,1
9098,319,1731,1
9099,319,2670,1
9100,319,2773,1
9101,319,2914,1
9102,319,3031,1
9103,319,3244,1
9104,319,4004,1
9105,319,4026,1
9106,319,567,1
9107,3190,3627,1
9108,3192,3308,1
9109,3192,3649,1
9110,3192,3699,1
9111,3193,3781,1
9112,3196,3316,1
9113,3196,3326,1
9114,3196,3389,1
9115,3196,3564,1
9116,3196,3585,1
9117,3196,3677,1
9118,3196,3728,1
9119,3196,3906,1
9120,3196,3951,1
9121,3197,3657,1
9122,3197,3804,1
9123,3198,4092,1
9124,320,1258,1
9125,320,1615,1
9126,320,2385,1
9127,320,2688,1
9128,320,3196,1
9129,320,952,1
9130,3202,3321,1
9131,321,3988,1
9132,321,507,1
9133,321,974,1
9134,3210,3404,1
9135,3212,3616,1
9136,3212,3993,1
9137,3214,3319,1
9138,3214,3556,1
9139,3214,3619,1
9140,3214,3706,1
9141,3214,3734,1
9142,3214,3785,1
9143,3214,3813,1
9144,3218,3577,1
9145,3219,4038,1
9146,322,3007,1
9147,322,473,1
9148,322,590,1
9149,3221,3308,1
9150,3221,3619,1
9151,3221,3799,1
9152,3221,3883,1
9153,3222,3571,1
9154,3222,3786,1
9155,3223,3276,1
9156,3226,3258,1
9157,3226,3386,1
9158,3226,3926,1
9159,3226,3947,1
9160,3228,3593,1
9161,3228,3605,1
9162,3228,3743,1
9163,3228,3809,1
9164,323,1419,1
9165,323,3104,1
9166,323,878,1
9167,3230,3986,1
9168,3232,3313,1
9169,3232,3394,1
9170,3232,3491,1
9171,3232,3534,1
9172,3232,3935,1
9173,3234,3516,1
9174,3234,3751,1
9175,3235,3394,1
9176,3238,3567,1
9177,324,1952,1
9178,324,3473,1
9179,324,357,1
9180,324,3932,1
9181,3241,4025,1
9182,3242,4001,1
9183,3244,3245,1
9184,3244,3677,1
9185,3244,3712,1
9186,3244,3785,1
9187,3244,3899,1
9188,3244,3923,1
9189,3244,3978,1
9190,3244,4071,1
9191,3245,3619,1
9192,3245,3677,1
9193,3245,3712,1
9194,3245,3789,1
9195,3245,3935,1
9196,3246,3807,1
9197,3246,3824,1
9198,3247,3446,1
9199,3247,3935,1
9200,3248,3896,1
9201,3249,3793,1
9202,3249,3934,1
9203,3249,4021,1
9204,3249,4038,1
9205,3249,4064,1
9206,325,1051,1
9207,325,1190,1
9208,325,1220,1
9209,325,1228,1
9210,325,1310,1
9211,325,1389,1
9212,325,1470,1
9213,325,1576,1
9214,325,1807,1
9215,325,2207,1
9216,325,2237,1
9217,325,2691,1
9218,325,2757,1
9219,325,2861,1
9220,325,2929,1
9221,325,3162,1
9222,325,3695,1
9223,325,533,1
9224,325,769,1
9225,3250,3335,1
9226,3250,3342,1
9227,3254,3644,1
9228,3257,3421,1
9229,3257,3430,1
9230,3257,3635,1
9231,3258,3928,1
9232,3258,3947,1
9233,326,1187,1
9234,326,1712,1
9235,326,1963,1
9236,326,2682,1
9237,326,2999,1
9238,326,3161,1
9239,326,355,1
9240,326,3716,1
9241,326,3741,1
9242,326,3790,1
9243,326,3892,1
9244,326,3933,1
9245,326,3943,1
9246,326,620,1
9247,326,638,1
9248,326,742,1
9249,326,761,1
9250,3261,3570,1
9251,3261,3613,1
9252,3261,3706,1
9253,3261,3796,1
9254,3261,3832,1
9255,3262,3641,1
9256,3267,3391,1
9257,3267,3472,1
9258,3267,4023,1
9259,3268,3340,1
9260,3268,4082,1
9261,3269,3269,0
9262,327,1113,1
9263,327,1178,1
9264,327,1348,1
9265,327,1392,1
9266,327,2773,1
9267,327,2817,1
9268,327,3031,1
9269,327,3244,1
9270,327,3245,1
9271,327,368,1
9272,327,4018,1
9273,3270,3791,1
9274,3270,3975,1
9275,3271,3564,1
9276,3271,3677,1
9277,3271,4053,1
9278,3272,3279,1
9279,3276,3384,1
9280,3278,3343,1
9281,3278,3355,1
9282,328,1857,1
9283,328,3441,1
9284,328,3955,1
9285,3281,3413,1
9286,3282,3319,1
9287,3282,4020,1
9288,3283,3386,1
9289,3283,3551,1
9290,3283,3939,1
9291,3285,3955,1
9292,3286,3445,1
9293,3286,3577,1
9294,3286,3613,1
9295,3286,3753,1
9296,3286,3975,1
9297,3287,4058,1
9298,3289,3529,1
9299,329,1037,1
9300,329,1250,1
9301,329,1383,1
9302,329,1528,1
9303,329,2015,1
9304,329,2165,1
9305,329,2202,1
9306,329,2310,1
9307,329,2595,1
9308,329,2695,1
9309,329,2873,1
9310,329,3244,1
9311,329,3536,1
9312,329,3785,1
9313,329,3923,1
9314,329,3978,1
9315,329,4071,1
9316,329,682,1
9317,329,908,1
9318,3291,3642,1
9319,3292,3351,1
9320,3292,3713,1
9321,3293,3330,1
9322,3293,3389,1
9323,3294,3319,1
9324,3294,4020,1
9325,3296,3577,1
9326,3296,3868,1
9327,3297,3333,1
9328,3297,3370,1
9329,3298,3702,1
9330,33,1064,1
9331,33,1187,1
9332,33,3100,1
9333,33,3386,1
9334,33,3433,1
9335,33,3853,1
9336,330,1206,1
9337,330,1226,1
9338,330,1702,1
9339,330,2755,1
9340,330,2898,1
9341,330,3130,1
9342,330,3759,1
9343,3301,4087,1
9344,3302,3577,1
9345,3302,3974,1
9346,3305,3320,1
9347,3305,3841,1
9348,3305,3857,1
9349,3305,3936,1
9350,3305,4008,1
9351,3308,3619,1
9352,3308,3649,1
9353,3308,3717,1
9354,3308,3883,1
9355,3308,4014,1
9356,3309,3386,1
9357,3309,3876,1
9358,3309,4059,1
9359,331,1139,1
9360,331,1193,1
9361,331,1242,1
9362,331,1248,1
9363,331,1470,1
9364,331,1477,1
9365,331,1547,1
9366,331,1595,1
9367,331,1802,1
9368,331,1942,1
9369,331,1972,1
9370,331,2067,1
9371,331,2105,1
9372,331,2611,1
9373,331,2666,1
9374,331,2730,1
9375,331,2779,1
9376,331,2884,1
9377,331,3162,1
9378,331,3302,1
9379,331,3433,1
9380,331,3601,1
9381,331,3694,1
9382,331,3706,1
9383,331,3734,1
9384,331,3748,1
9385,331,3823,1
9386,331,3905,1
9387,331,3926,1
9388,331,400,1
9389,331,440,1
9390,331,477,1
9391,331,525,1
9392,331,657,1
9393,331,757,1
9394,331,948,1
9395,331,963,1
9396,3312,4064,1
9397,3315,3467,1
9398,3317,3989,1
9399,3318,3381,1
9400,3318,3513,1
9401,3318,3955,1
9402,3319,3462,1
9403,3319,3813,1
9404,3319,4020,1
9405,332,1406,1
9406,332,1754,1
9407,332,1913,1
9408,332,3044,1
9409,332,3214,1
9410,3321,3594,1
9411,3322,3441,1
9412,3322,3562,1
9413,3322,3695,1
9414,3322,3785,1
9415,3322,3955,1
9416,3322,3978,1
9417,3322,3989,1
9418,3325,3421,1
9419,3326,3327,1
9420,3326,3564,1
9421,3326,3677,1
9422,3326,3906,1
9423,3327,3448,1
9424,3327,3528,1
9425,3327,3601,1
9426,3327,3679,1
9427,3327,3694,1
9428,3327,3864,1
9429,3328,3413,1
9430,3329,3741,1
9431,3329,4015,1
9432,333,1087,1
9433,333,1131,1
9434,333,1330,1
9435,333,1363,1
9436,333,1417,1
9437,333,1564,1
9438,333,2288,1
9439,333,2533,1
9440,333,2861,1
9441,333,3000,1
9442,333,3034,1
9443,333,3421,1
9444,333,3454,1
9445,333,3831,1
9446,333,4017,1
9447,333,819,1
9448,333,932,1
9449,3333,3351,1
9450,3333,3370,1
9451,3333,3409,1
9452,3333,3445,1
9453,3333,3462,1
9454,3333,3481,1
9455,3333,3556,1
9456,3333,3694,1
9457,3333,3882,1
9458,3333,3961,1
9459,3333,4055,1
9460,3335,3342,1
9461,3335,3421,1
9462,3337,3382,1
9463,3338,3527,1
9464,3338,3613,1
9465,3339,3482,1
9466,334,2704,1
9467,3340,3564,1
9468,3340,4082,1
9469,3341,3628,1
9470,3343,3355,1
9471,3344,4076,1
9472,3346,3741,1
9473,3346,3784,1
9474,3349,3517,1
9475,335,3536,1
9476,335,3799,1
9477,3351,3409,1
9478,3351,3540,1
9479,3351,3713,1
9480,3351,3757,1
9481,3351,3974,1
9482,336,1131,1
9483,336,1710,1
9484,336,1871,1
9485,336,2229,1
9486,336,2422,1
9487,336,3504,1
9488,336,3867,1
9489,336,503,1
9490,336,972,1
9491,3367,3804,1
9492,337,1242,1
9493,337,1309,1
9494,337,1401,1
9495,337,1688,1
9496,337,1917,1
9497,337,2214,1
9498,337,2912,1
9499,337,3393,1
9500,337,340,1
9501,337,3417,1
9502,337,3552,1
9503,337,3604,1
9504,337,3630,1
9505,337,3675,1
9506,337,3828,1
9507,337,386,1
9508,337,3951,1
9509,337,750,1
9510,3373,3844,1
9511,3373,3978,1
9512,3374,3877,1
9513,3374,3926,1
9514,3375,3694,1
9515,3375,4018,1
9516,3378,3882,1
9517,3379,3833,1
9518,338,3403,1
9519,3380,3926,1
9520,3381,3513,1
9521,3383,3831,1
9522,3386,3433,1
9523,3386,3551,1
9524,3386,3696,1
9525,3386,3876,1
9526,3386,3939,1
9527,3386,3947,1
9528,3386,4059,1
9529,3387,3855,1
9530,3388,3947,1
9531,3389,3661,1
9532,3389,3728,1
9533,3389,3799,1
9534,339,1029,1
9535,339,2472,1
9536,339,3022,1
9537,339,3383,1
9538,339,3831,1
9539,339,670,1
9540,339,982,1
9541,3390,3531,1
9542,3391,3472,1
9543,3391,3547,1
9544,3392,4020,1
9545,3393,3417,1
9546,3393,3552,1
9547,3393,3630,1
9548,3393,3675,1
9549,3393,3828,1
9550,3393,3927,1
9551,3393,3951,1
9552,3393,4069,1
9553,3394,3491,1
9554,3395,3620,1
9555,3397,3638,1
9556,3398,3556,1
9557,3398,4064,1
9558,34,3063,1
9559,34,3386,1
9560,34,3947,1
9561,34,861,1
9562,340,1242,1
9563,340,1309,1
9564,340,1917,1
9565,340,2214,1
9566,340,3393,1
9567,340,3417,1
9568,340,3552,1
9569,340,3630,1
9570,340,3675,1
9571,340,3828,1
9572,340,3951,1
9573,340,750,1
9574,3401,3570,1
9575,3401,3832,1
9576,3405,3648,1
9577,3406,3927,1
9578,3409,3556,1
9579,3409,3601,1
9580,3409,3611,1
9581,3409,3706,1
9582,3409,3757,1
9583,3413,3619,1
9584,3414,4036,1
9585,3417,3552,1
9586,3417,3630,1
9587,3417,3675,1
9588,3417,3828,1
9589,3417,3951,1
9590,3418,3483,1
9591,3418,3739,1
9592,3419,3499,1
9593,3419,3521,1
9594,342,2067,1
9595,3420,3439,1
9596,3420,3454,1
9597,3421,3430,1
9598,3421,3635,1
9599,3421,3657,1
9600,3421,3831,1
9601,3421,3951,1
9602,3422,3619,1
9603,3426,3532,1
9604,3430,3635,1
9605,3431,3686,1
9606,3433,3626,1
9607,3433,3706,1
9608,3433,3997,1
9609,3434,3777,1
9610,3436,3563,1
9611,3436,3691,1
9612,3436,3743,1
9613,3437,3578,1
9614,3437,3730,1
9615,3439,3454,1
9616,3439,3537,1
9617,3439,3985,1
9618,3439,4054,1
9619,344,3176,1
9620,344,3344,1
9621,344,4076,1
9622,3441,3483,1
9623,3441,3559,1
9624,3441,3560,1
9625,3441,3587,1
9626,3441,3610,1
9627,3441,3612,1
9628,3441,3695,1
9629,3441,3941,1
9630,3441,3955,1
9631,3441,4058,1
9632,3443,3708,1
9633,3444,3574,1
9634,3445,3481,1
9635,3445,3577,1
9636,3445,3605,1
9637,3445,3613,1
9638,3445,3728,1
9639,3445,3753,1
9640,3445,3975,1
9641,3445,4055,1
9642,3446,3932,1
9643,3447,3715,1
9644,345,1622,1
9645,345,2023,1
9646,345,2526,1
9647,345,2608,1
9648,345,526,1
9649,345,749,1
9650,3450,3626,1
9651,3450,3677,1
9652,3450,3778,1
9653,3450,3920,1
9654,3453,3634,1
9655,3457,3954,1
9656,3458,3556,1
9657,3459,3704,1
9658,3459,3847,1
9659,346,2533,1
9660,3460,3474,1
9661,3460,3576,1
9662,3460,3772,1
9663,3460,3795,1
9664,3460,3826,1
9665,3461,4075,1
9666,3462,3694,1
9667,3467,3797,1
9668,3470,3598,1
9669,3471,3492,1
9670,3471,3607,1
9671,3475,3553,1
9672,3475,3923,1
9673,3475,3964,1
9674,348,1105,1
9675,348,1240,1
9676,348,1266,1
9677,348,1486,1
9678,348,1533,1
9679,348,2249,1
9680,348,2616,1
9681,348,2858,1
9682,348,3374,1
9683,348,3776,1
9684,348,3984,1
9685,348,413,1
9686,348,481,1
9687,348,715,1
9688,348,719,1
9689,348,890,1
9690,348,932,1
9691,3481,3605,1
9692,3481,3728,1
9693,3482,3493,1
9694,3482,3567,1
9695,3482,3729,1
9696,3482,4034,1
9697,3482,4089,1
9698,3483,3739,1
9699,3484,3758,1
9700,3484,4082,1
9701,3485,3631,1
9702,3488,3503,1
9703,3488,3656,1
9704,3488,3679,1
9705,3488,3829,1
9706,3492,3607,1
9707,3493,4089,1
9708,3494,3649,1
9709,3494,3760,1
9710,3499,3521,1
9711,35,1622,1
9712,35,1807,1
9713,35,1858,1
9714,35,2277,1
9715,35,256,1
9716,35,2757,1
9717,35,2846,1
