,Author_A,Author_B,count,aa,ra,jc,pa,dc_A,dc_B,sh_path,label
6931,2446,2808,1,9.087930053,0.593207793,0.584615385,2650,0.015353418,0.014484357,1,1
6932,2446,2810,1,9.321197306,0.606884136,0.619047619,2597,0.015353418,0.01419467,1,1
6933,2446,2817,1,9.089217493,0.593599949,0.575757576,2703,0.015353418,0.014774044,1,1
6934,2446,2868,1,9.589195035,0.62999174,0.341880342,5512,0.015353418,0.030127462,1,1
6935,2446,2938,1,9.087930053,0.593207793,0.584615385,2650,0.015353418,0.014484357,1,1
6936,2446,2990,1,9.469582207,0.6598362,0.40625,4346,0.015353418,0.023754345,1,1
6937,2446,2997,1,9.344056051,0.613317442,0.354545455,5088,0.015353418,0.027809965,1,1
6938,2446,3008,2,0.274907578,0.026315789,0.018518519,106,0.015353418,0.000579374,1,1
6939,2446,3034,2,10.09720391,0.771241796,0.347457627,5618,0.015353418,0.030706837,1,1
6940,2446,3130,1,9.091681623,0.594339868,0.558823529,2809,0.015353418,0.015353418,1,1
6941,2446,3148,1,9.346927896,0.613930187,0.336206897,5406,0.015353418,0.029548088,1,1
6942,2446,3214,1,9.103996156,0.597823177,0.475,3445,0.015353418,0.018829664,1,1
6943,2446,3234,1,0.489341599,0.035749752,0.034482759,371,0.015353418,0.00202781,1,1
6944,2446,3406,5,1.323174353,0.210020973,0.072727273,318,0.015353418,0.001738123,1,1
6945,2446,3556,1,9.386843693,0.626190249,0.438202247,3975,0.015353418,0.021726535,1,1
6946,2446,3619,1,9.349142253,0.614388314,0.32231405,5671,0.015353418,0.030996524,1,1
6947,2446,3694,1,1.630036918,0.190890111,0.050847458,3763,0.015353418,0.020567787,1,1
6948,2446,3706,1,9.099312935,0.596541126,0.506666667,3180,0.015353418,0.017381228,1,1
6949,2446,3734,1,9.358553365,0.616765984,0.357798165,5035,0.015353418,0.027520278,1,1
6950,2446,3785,1,9.823667368,0.738006585,0.481927711,3710,0.015353418,0.0202781,1,1
6951,2447,2637,4,0.215313487,0.009615385,0.055555556,88,0.003186559,0.002317497,1,1
6952,2447,2825,1,2.525343807,0.360316949,0.333333333,231,0.003186559,0.00608343,1,1
6953,2447,2868,10,3.52181701,0.606653945,0.095238095,1144,0.003186559,0.030127462,1,1
6954,2447,2922,1,2.436770154,0.317026906,0.571428571,121,0.003186559,0.003186559,1,1
6955,2447,3018,1,2.493128785,0.345435997,0.421052632,176,0.003186559,0.004634994,1,1
6956,2447,3305,1,2.530287092,0.362481451,0.32,242,0.003186559,0.006373117,1,1
6957,2448,3069,1,0,0,0,1,0.000289687,0.000289687,1,1
6958,2449,4021,1,1.391137574,0.458333333,0.333333333,15,0.000869061,0.001448436,1,1
6959,245,1374,1,0,0,0,65,0.003765933,0.001448436,1,1
6960,245,1451,1,1.082021281,0.3125,0.032786885,650,0.003765933,0.014484357,1,1
6961,245,1898,2,0.267546386,0.023809524,0.071428571,26,0.003765933,0.000579374,1,1
6962,245,2025,3,1.308068772,0.205059524,0.111111111,351,0.003765933,0.007821553,1,1
6963,245,2161,2,1.297164106,0.196957672,0.097560976,416,0.003765933,0.009269988,1,1
6964,245,2774,14,3.241750116,0.829398148,0.12244898,546,0.003765933,0.01216686,1,1
6965,245,3187,2,1.314618083,0.203207672,0.081632653,520,0.003765933,0.011587486,1,1
6966,245,3622,4,0,0,0,13,0.003765933,0.000289687,1,1
6967,245,3777,1,0.976969739,0.27,0.074074074,208,0.003765933,0.004634994,1,1
6968,245,3849,4,1.071415592,0.193611111,0.214285714,52,0.003765933,0.001158749,1,1
6969,245,774,2,1.026079075,0.171957672,0.166666667,104,0.003765933,0.002317497,1,1
6970,2450,3735,2,2.858772861,0.86374269,0.333333333,55,0.003186559,0.001448436,1,1
6971,2450,3867,1,0.621334935,0.2,0.058823529,77,0.003186559,0.00202781,1,1
6972,2451,3702,1,1.179445561,0.366666667,0.153846154,56,0.002317497,0.00202781,1,1
6973,2451,3907,1,1.442695041,0.5,0.111111111,16,0.002317497,0.000579374,1,1
6974,2451,4000,4,2.477915732,0.792857143,0.4,48,0.002317497,0.001738123,1,1
6975,2454,2785,1,0,0,0,93,0.000869061,0.008980301,1,1
6976,2456,3925,5,0,0,0,1,0.000289687,0.000289687,1,1
6977,2457,2481,1,9.572211386,0.628794953,0.421052632,4400,0.015932793,0.023174971,1,1
6978,2457,2518,1,9.587672084,0.632204044,0.32,6050,0.015932793,0.031865585,1,1
6979,2457,2575,1,9.548545649,0.622427029,0.588235294,2915,0.015932793,0.015353418,1,1
6980,2457,2593,1,9.9928386,0.730183842,0.694915254,2475,0.015932793,0.013035921,1,1
6981,2457,2678,2,2.840055447,0.615918803,0.125,440,0.015932793,0.002317497,1,1
6982,2457,2773,1,9.57349011,0.629099831,0.412371134,4510,0.015932793,0.023754345,1,1
6983,2457,2868,1,9.824658926,0.647064184,0.347457627,5720,0.015932793,0.030127462,1,1
6984,2457,2914,1,9.572211386,0.628794953,0.421052632,4400,0.015932793,0.023174971,1,1
6985,2457,2997,1,9.820883081,0.646262902,0.372727273,5280,0.015932793,0.027809965,1,1
6986,2457,3034,1,9.825538392,0.647245606,0.341666667,5830,0.015932793,0.030706837,1,1
6987,2457,3102,1,9.544794079,0.621294953,0.615384615,2750,0.015932793,0.014484357,1,1
6988,2457,3142,2,2.031252317,0.429656863,0.089285714,330,0.015932793,0.001738123,1,1
6989,2457,3148,1,9.823754926,0.646875647,0.353448276,5610,0.015932793,0.029548088,1,1
6990,2457,3214,1,4.957830451,0.766296205,0.153846154,3575,0.015932793,0.018829664,1,1
6991,2457,3245,1,9.539227041,0.619555823,0.655737705,2530,0.015932793,0.013325608,1,1
6992,2457,3619,1,9.825969283,0.647333774,0.338842975,5885,0.015932793,0.030996524,1,1
6993,2457,3677,1,9.569508523,0.628137058,0.43956044,4180,0.015932793,0.022016222,1,1
6994,2457,3712,1,9.542098531,0.62046162,0.634920635,2640,0.015932793,0.013904983,1,1
6995,2457,3787,1,1.681714945,0.371367521,0.070175439,330,0.015932793,0.001738123,1,1
6996,2457,3789,1,9.547331429,0.622064184,0.597014925,2860,0.015932793,0.015063731,1,1
6997,2457,3813,4,4.301394991,1.000106838,0.172413793,715,0.015932793,0.003765933,1,1
6998,2457,3935,1,9.558117427,0.625165921,0.519480519,3410,0.015932793,0.017960603,1,1
6999,2458,2959,1,0.389871245,0.076923077,0.25,6,0.000869061,0.000579374,1,1
7000,2458,3296,3,2.064029975,0.7,0.142857143,39,0.000869061,0.003765933,1,1
7001,246,1016,1,0,0,0,1,0.000289687,0.000289687,1,1
7002,2460,2613,1,0,0,0,1,0.000289687,0.000289687,1,1
7003,2461,3497,1,0,0,0,1,0.000289687,0.000289687,1,1
7004,2462,2617,3,3.207349703,0.564942249,0.1875,680,0.004924681,0.011587486,1,1
7005,2462,2783,1,1.052529759,0.191666667,0.111111111,221,0.004924681,0.003765933,1,1
7006,2462,2843,2,3.492061081,0.705772365,0.18,714,0.004924681,0.01216686,1,1
7007,2462,2860,2,2.204206157,0.653703704,0.142857143,255,0.004924681,0.004345307,1,1
7008,2462,3088,2,1.64872752,0.483333333,0.157894737,85,0.004924681,0.001448436,1,1
7009,2462,3517,1,0.480898347,0.125,0.047619048,85,0.004924681,0.001448436,1,1
7010,2462,3635,1,1.958103981,0.290503424,0.2,323,0.004924681,0.005504056,1,1
7011,2462,3985,1,0.558110627,0.166666667,0.047619048,85,0.004924681,0.001448436,1,1
7012,2464,2617,1,2.221667832,0.529166667,0.111111111,400,0.002896871,0.011587486,1,1
7013,2464,3196,1,0,0,0,600,0.002896871,0.017381228,1,1
7014,2464,3216,1,2.058458381,0.454166667,0.333333333,100,0.002896871,0.002896871,1,1
7015,2464,3407,1,0,0,0,10,0.002896871,0.000289687,1,1
7016,2464,3457,1,0.480898347,0.125,0.066666667,60,0.002896871,0.001738123,1,1
7017,2467,3079,2,2.053375901,0.569298246,0.181818182,168,0.003476246,0.00405562,1,1
7018,2467,3174,1,0.558110627,0.166666667,0.076923077,24,0.003476246,0.000579374,1,1
7019,2467,4090,1,0.285999668,0.03030303,0.058823529,72,0.003476246,0.001738123,1,1
7020,2468,2914,3,3.78608791,1.221491228,0.058823529,800,0.002896871,0.023174971,1,1
7021,2468,3677,2,0.949552432,0.2625,0.023809524,760,0.002896871,0.022016222,1,1
7022,247,1618,1,0.558110627,0.166666667,0.047619048,72,0.001158749,0.005214368,1,1
7023,247,2522,1,0,0,0,4,0.001158749,0.000289687,1,1
7024,247,3169,1,0.345976256,0.055555556,0.111111111,24,0.001158749,0.001738123,1,1
7025,247,499,2,0,0,0,16,0.001158749,0.001158749,1,1
7026,2470,3148,1,0,0,0,204,0.000579374,0.029548088,1,1
7027,2471,3007,1,0,0,0,7,0.000289687,0.00202781,1,1
7028,2472,2588,2,1.831430834,0.342657343,0.069444444,1272,0.006952491,0.015353418,1,1
7029,2472,2695,1,2.7452511,0.588246305,0.116666667,1032,0.006952491,0.012456547,1,1
7030,2472,2861,2,2.010924508,0.327202744,0.065934066,1752,0.006952491,0.021147161,1,1
7031,2472,3022,3,3.424872514,0.776857864,0.32,216,0.006952491,0.002607184,1,1
7032,2472,3216,1,1.705207469,0.384722222,0.133333333,240,0.006952491,0.002896871,1,1
7033,2472,3383,1,2.964799298,0.662968975,0.28,192,0.006952491,0.002317497,1,1
7034,2472,3460,1,2.448069773,0.44267095,0.184210526,504,0.006952491,0.00608343,1,1
7035,2472,3533,1,0.656588507,0.106293706,0.076923077,96,0.006952491,0.001158749,1,1
7036,2472,3795,1,1.764818174,0.320025711,0.178571429,216,0.006952491,0.002607184,1,1
7037,2472,3826,2,2.524252916,0.590227731,0.206896552,264,0.006952491,0.003186559,1,1
7038,2472,3831,1,3.028665254,0.697059885,0.25,264,0.006952491,0.003186559,1,1
7039,2473,3933,1,0,0,0,3,0.000289687,0.000869061,1,1
7040,2474,2897,1,1.032014988,0.29,0.133333333,66,0.003186559,0.001738123,1,1
7041,2474,2915,11,3.715314753,1.059163059,0.24137931,275,0.003186559,0.007242178,1,1
7042,2474,3024,1,1.820478453,0.666666667,0.125,77,0.003186559,0.00202781,1,1
7043,2474,3300,1,1.424137569,0.476190476,0.166666667,33,0.003186559,0.000869061,1,1
7044,2474,3988,2,1.449047379,0.380909091,0.176470588,99,0.003186559,0.002607184,1,1
7045,2475,2588,1,0.68498488,0.118518519,0.035087719,318,0.001738123,0.015353418,1,1
7046,2475,3584,2,0.250690398,0.018518519,0.142857143,12,0.001738123,0.000579374,1,1
7047,2475,3946,1,0.66772279,0.109427609,0.222222222,30,0.001738123,0.001448436,1,1
7048,2478,2962,1,0.56775479,0.062121212,0.08,176,0.003186559,0.004634994,1,1
7049,2478,3205,1,0,0,0,187,0.003186559,0.004924681,1,1
7050,2478,3305,1,0.604913097,0.079166667,0.064516129,242,0.003186559,0.006373117,1,1
7051,248,2238,1,1.351124126,0.35,0.2,65,0.003765933,0.001448436,1,1
7052,248,2518,4,2.766583839,0.696701215,0.051282051,1430,0.003765933,0.031865585,1,1
7053,248,2864,1,0.501283222,0.040340909,0.083333333,169,0.003765933,0.003765933,1,1
7054,248,2905,1,1.44387235,0.259424603,0.235294118,104,0.003765933,0.002317497,1,1
7055,248,2963,1,1.25111154,0.3,0.214285714,52,0.003765933,0.001158749,1,1
7056,248,368,2,1.939468201,0.391369048,0.192307692,234,0.003765933,0.005214368,1,1
7057,248,3708,5,2.460936609,0.440654529,0.259259259,273,0.003765933,0.00608343,1,1
7058,248,3826,1,1.555426669,0.459090909,0.142857143,143,0.003765933,0.003186559,1,1
7059,248,396,3,2.124950272,0.368605745,0.260869565,208,0.003765933,0.004634994,1,1
7060,248,4045,1,1.421317792,0.251008065,0.181818182,169,0.003765933,0.003765933,1,1
7061,248,4069,8,3.28059883,0.610869731,0.25,416,0.003765933,0.009269988,1,1
7062,248,495,1,1.848441099,0.343292125,0.128205128,403,0.003765933,0.008980301,1,1
7063,2480,2914,1,0.271085031,0.025,0.011111111,880,0.003186559,0.023174971,1,1
7064,2480,3187,2,0.990958132,0.160119048,0.0625,440,0.003186559,0.011587486,1,1
7065,2480,3694,1,1.529423258,0.419934641,0.037974684,781,0.003186559,0.020567787,1,1
7066,2480,3724,1,1.042669943,0.184019148,0.25,44,0.003186559,0.001158749,1,1
7067,2480,4073,1,0,0,0,11,0.003186559,0.000289687,1,1
7068,2481,2513,1,0.965883818,0.067045483,0.049382716,400,0.023174971,0.001448436,1,1
7069,2481,2518,1,9.860880336,0.656753787,0.275167785,8800,0.023174971,0.031865585,1,1
7070,2481,2575,2,9.569883252,0.628108847,0.430107527,4240,0.023174971,0.015353418,1,1
7071,2481,2588,1,1.720995955,0.424269481,0.031007752,4240,0.023174971,0.015353418,1,1
7072,2481,2590,1,1.552375761,0.31281362,0.046511628,800,0.023174971,0.002896871,1,1
7073,2481,2593,1,9.55905659,0.624754549,0.470588235,3600,0.023174971,0.013035921,1,1
7074,2481,2625,1,0.992405108,0.266666667,0.022727273,800,0.023174971,0.002896871,1,1
7075,2481,2728,1,0.63079383,0.090296496,0.024691358,240,0.023174971,0.000869061,1,1
7076,2481,2762,1,1.181324257,0.358333333,0.023529412,560,0.023174971,0.00202781,1,1
7077,2481,2773,1,9.847912582,0.654012419,0.338842975,6560,0.023174971,0.023754345,1,1
7078,2481,2823,1,1.187665375,0.251633987,0.034883721,720,0.023174971,0.002607184,1,1
7079,2481,2835,1,0.841689119,0.196078431,0.024096386,400,0.023174971,0.001448436,1,1
7080,2481,2868,2,11.38848909,0.991381403,0.323741007,8320,0.023174971,0.030127462,1,1
7081,2481,2914,1,10.50091511,0.748005786,0.367521368,6400,0.023174971,0.023174971,1,1
7082,2481,2990,2,6.719469759,0.802918259,0.173913043,6560,0.023174971,0.023754345,1,1
7083,2481,2997,1,10.30269196,0.678080121,0.323308271,7680,0.023174971,0.027809965,1,1
7084,2481,3034,1,11.0776299,0.740601287,0.328571429,8480,0.023174971,0.030706837,1,1
7085,2481,3049,3,0.797476834,0.172268908,0.024691358,240,0.023174971,0.000869061,1,1
7086,2481,3102,1,9.839090103,0.652617797,0.460674157,4000,0.023174971,0.014484357,1,1
7087,2481,3148,1,10.30556381,0.678692866,0.309352518,8160,0.023174971,0.029548088,1,1
7088,2481,3245,1,9.560564645,0.625237641,0.465116279,3680,0.023174971,0.013325608,1,1
7089,2481,3261,6,0.873794085,0.101633987,0.033707865,960,0.023174971,0.003476246,1,1
7090,2481,3296,1,0,0,0,1040,0.023174971,0.003765933,1,1
7091,2481,3401,6,2.186907643,0.521078431,0.061728395,480,0.023174971,0.001738123,1,1
7092,2481,3436,2,0,0,0,1040,0.023174971,0.003765933,1,1
7093,2481,3441,1,0.803149861,0.073467113,0.024793388,3520,0.023174971,0.012746234,1,1
7094,2481,3553,1,1.162109875,0.352201258,0.02173913,1120,0.023174971,0.00405562,1,1
7095,2481,3570,13,5.421748953,1.278136417,0.128712871,2720,0.023174971,0.009849363,1,1
7096,2481,3619,1,10.87552101,0.740048429,0.316901408,8560,0.023174971,0.030996524,1,1
7097,2481,3677,1,10.08817033,0.669716312,0.368421053,6080,0.023174971,0.022016222,1,1
7098,2481,3706,1,5.398317394,0.571374131,0.166666667,4800,0.023174971,0.017381228,1,1
7099,2481,3712,1,9.563436134,0.626143438,0.454545455,3840,0.023174971,0.013904983,1,1
7100,2481,3717,1,3.391583851,0.384387345,0.137931034,1520,0.023174971,0.005504056,1,1
7101,2481,3722,1,0.480898347,0.125,0.011764706,480,0.023174971,0.001738123,1,1
7102,2481,3789,1,9.568669032,0.627746002,0.434782609,4160,0.023174971,0.015063731,1,1
7103,2481,3832,2,2.286838284,0.465217998,0.065217391,1440,0.023174971,0.005214368,1,1
7104,2481,3917,1,0.558110627,0.166666667,0.012345679,160,0.023174971,0.000579374,1,1
7105,2481,3935,1,9.919078302,0.683479318,0.405940594,4960,0.023174971,0.017960603,1,1
7106,2482,3321,1,0.238683152,0.015151515,0.1,18,0.000579374,0.002607184,1,1
7107,2483,2518,1,1.998779245,0.421704981,0.043859649,990,0.002607184,0.031865585,1,1
7108,2483,2883,6,0.765787081,0.151111111,0.166666667,45,0.002607184,0.001448436,1,1
7109,2483,3202,2,1.730625112,0.30579589,0.416666667,72,0.002607184,0.002317497,1,1
7110,2483,3436,1,0.310667467,0.04,0.047619048,117,0.002607184,0.003765933,1,1
7111,2483,3764,3,1.228976606,0.274482759,0.2,81,0.002607184,0.002607184,1,1
7112,2484,3099,3,2.314678838,0.70952381,0.666666667,25,0.001448436,0.001448436,1,1
7113,2484,3100,3,2.42211543,0.766666667,0.5,35,0.001448436,0.00202781,1,1
7114,2484,3853,3,2.377903146,0.742857143,0.571428571,30,0.001448436,0.001738123,1,1
7115,2485,2844,1,0,0,0,5,0.000289687,0.001448436,1,1
7116,2487,2530,1,1.617590033,0.476315789,0.3,42,0.001738123,0.00202781,1,1
7117,2487,3031,1,0.517206448,0.042444822,0.133333333,66,0.001738123,0.003186559,1,1
7118,2487,3244,1,2.515912059,0.699895266,0.128205128,228,0.001738123,0.011008111,1,1
7119,2487,3899,1,1.410140855,0.369172932,0.428571429,24,0.001738123,0.001158749,1,1
7120,2488,2508,1,1.232960003,0.168971769,0.4,48,0.001738123,0.002317497,1,1
7121,2488,3214,2,1.447141088,0.26460114,0.059701493,390,0.001738123,0.018829664,1,1
7122,2488,3633,1,0.784311423,0.162037037,0.133333333,66,0.001738123,0.003186559,1,1
7123,2489,2868,1,0.259730302,0.021276596,0.00952381,208,0.000579374,0.030127462,1,1
7124,2490,2961,1,2.043051742,0.441804029,0.25,126,0.00202781,0.005214368,1,1
7125,2490,3484,1,1.999156753,0.420436508,0.333333333,91,0.00202781,0.003765933,1,1
7126,2490,3758,1,1.830917372,0.330692918,0.625,42,0.00202781,0.001738123,1,1
7127,2491,3181,1,0.333808201,0.05,0.2,8,0.000579374,0.001158749,1,1
7128,2493,2681,10,2.137007365,0.611111111,0.054794521,612,0.002607184,0.019698725,1,1
7129,2493,3838,1,0.795105098,0.181372549,0.105263158,108,0.002607184,0.003476246,1,1
7130,2494,2895,3,0.621334935,0.2,0.166666667,10,0.001448436,0.000579374,1,1
7131,2494,3789,1,0.982008695,0.2625,0.036363636,260,0.001448436,0.015063731,1,1
7132,2495,2892,3,2.730497025,0.792832168,0.210526316,102,0.004924681,0.001738123,1,1
7133,2495,2913,1,0.558110627,0.166666667,0.055555556,34,0.004924681,0.000579374,1,1
7134,2495,3113,5,2.913558103,0.652917097,0.333333333,187,0.004924681,0.003186559,1,1
7135,2495,3253,4,2.473776312,0.544638153,0.315789474,136,0.004924681,0.002317497,1,1
7136,2495,3319,1,1.980914053,0.412159521,0.135135135,425,0.004924681,0.007242178,1,1
7137,2495,3630,1,1.32605425,0.127986822,0.104166667,612,0.004924681,0.010428737,1,1
7138,2495,3694,1,1.009841597,0.079180093,0.047619048,1207,0.004924681,0.020567787,1,1
7139,2496,3961,2,0.244239337,0.016666667,0.019607843,192,0.001158749,0.013904983,1,1
7140,2498,3516,4,0.276937893,0.027027027,0.052631579,84,0.001738123,0.00405562,1,1
7141,25,2307,2,0.544767749,0.051150895,0.086956522,66,0.000869061,0.006373117,1,1
7142,25,2960,1,0.58470471,0.067193676,0.057142857,102,0.000869061,0.009849363,1,1
7143,25,3776,2,0.607093945,0.07486631,0.042553191,138,0.000869061,0.013325608,1,1
7144,250,807,7,0.345976256,0.055555556,0.25,6,0.000579374,0.000869061,1,1
7145,250,897,1,0.910239227,0.333333333,0.052631579,36,0.000579374,0.005214368,1,1
7146,2501,2796,1,0.378923182,0.071428571,0.25,6,0.000869061,0.000579374,1,1
7147,2501,3516,2,2.885390082,1,0.133333333,42,0.000869061,0.00405562,1,1
7148,2502,3819,1,1.442695041,0.5,0.333333333,4,0.000579374,0.000579374,1,1
7149,2503,2997,4,0,0,0,96,0.000289687,0.027809965,1,1
7150,2505,2691,1,0.872152005,0.202020202,0.095238095,102,0.001738123,0.004924681,1,1
7151,2505,3232,1,0.455119613,0.111111111,0.066666667,60,0.001738123,0.002896871,1,1
7152,2505,3534,2,2.114522224,0.583065954,0.363636364,54,0.001738123,0.002607184,1,1
7153,2506,3130,6,0,0,0,53,0.000289687,0.015353418,1,1
7154,2508,2529,1,0.784311423,0.162037037,0.153846154,56,0.002317497,0.00202781,1,1
7155,2508,2772,1,0.303413076,0.037037037,0.047619048,112,0.002317497,0.00405562,1,1
7156,2508,3214,2,1.134482123,0.229344729,0.042857143,520,0.002317497,0.018829664,1,1
7157,2508,3633,1,1.342422049,0.328703704,0.1875,88,0.002317497,0.003186559,1,1
7158,2508,3723,1,1.234343809,0.270803271,0.230769231,64,0.002317497,0.002317497,1,1
7159,2509,3468,3,1.820478453,0.666666667,0.5,9,0.000869061,0.000869061,1,1
7160,251,1335,1,0.231616156,0.013333333,0.111111111,24,0.001158749,0.001738123,1,1
7161,251,1481,1,0.745514498,0.156190476,0.2,32,0.001158749,0.002317497,1,1
7162,251,3556,2,1.552907316,0.43452381,0.039473684,300,0.001158749,0.021726535,1,1
7163,251,420,1,0.712514503,0.138333333,0.222222222,28,0.001158749,0.00202781,1,1
7164,2510,2528,1,0.533968676,0.049188641,0.060606061,300,0.004345307,0.005793743,1,1
7165,2510,2884,1,1.165727467,0.136688641,0.102564103,420,0.004345307,0.00811124,1,1
7166,2510,3162,5,5.421003783,1.109285066,0.202898551,1020,0.004345307,0.019698725,1,1
7167,2510,3658,1,0.606263845,0.081372549,0.125,45,0.004345307,0.000869061,1,1
7168,2510,3804,1,2.213286971,0.535539216,0.2,225,0.004345307,0.004345307,1,1
7169,2510,3926,1,3.548917388,0.646692098,0.222222222,600,0.004345307,0.011587486,1,1
7170,2512,2974,1,1.659088158,0.381705847,0.333333333,63,0.00202781,0.002607184,1,1
7171,2512,3657,1,0.434294482,0.1,0.066666667,63,0.00202781,0.002607184,1,1
7172,2513,2990,1,0.967162542,0.067350361,0.048192771,410,0.001448436,0.023754345,1,1
7173,2513,3570,1,0.910510237,0.050133718,0.114285714,170,0.001448436,0.009849363,1,1
7174,2515,2839,1,0.323515453,0.045454545,0.023255814,195,0.001448436,0.011297798,1,1
7175,2518,2575,1,9.58534395,0.631517938,0.325203252,5830,0.031865585,0.015353418,1,1
7176,2518,2588,2,5.231972517,1.281158425,0.079470199,5830,0.031865585,0.015353418,1,1
7177,2518,2593,1,9.574517288,0.62816364,0.347826087,4950,0.031865585,0.013035921,1,1
7178,2518,2680,1,2.574218391,0.739701258,0.033333333,1540,0.031865585,0.00405562,1,1
7179,2518,2695,1,1.8400793,0.254202863,0.040816327,4730,0.031865585,0.012456547,1,1
7180,2518,2770,1,0.513898342,0.142857143,0.008928571,330,0.031865585,0.000869061,1,1
7181,2518,2773,1,9.610288411,0.63819074,0.263157895,9020,0.031865585,0.023754345,1,1
7182,2518,2855,1,1.627924211,0.346428571,0.035714286,660,0.031865585,0.001738123,1,1
7183,2518,2861,1,3.469555903,0.645357113,0.057803468,8030,0.031865585,0.021147161,1,1
7184,2518,2864,21,4.583191067,1.032290686,0.098214286,1430,0.031865585,0.003765933,1,1
7185,2518,2868,1,10.09202387,0.669550292,0.244186047,11440,0.031865585,0.030127462,1,1
7186,2518,2886,2,0.85016772,0.191666667,0.017857143,440,0.031865585,0.001158749,1,1
